Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
11:11	lo4d		rc://*/ta/man/translate/figs-simile	יֶחֶרְד֤וּ כְ⁠צִפּוֹר֙ מִ⁠מִּצְרַ֔יִם	1	The point of this comparison is that just as **a bird** would be timid, fearful, and trembling in response to a lion’s roar, so the people of Israel will hurry back from exile with respectful fear when Yahweh summons them to return. If it would be helpful in your language, you could make this point explicitly. Alternate translation: [They will return with fear and trembling from Egypt]
11:11	lkgr		rc://*/ta/man/translate/figs-simile	וּ⁠כְ⁠יוֹנָ֖ה מֵ⁠אֶ֣רֶץ אַשּׁ֑וּר	1	The point of this comparison is that just as **a dove** is gentle and docile, so the people of Israel will come back without objections from the land of Assyria, ready to obey Yahweh. If it would be helpful in your language, you could make this point explicitly. Alternate translation: [and other returns from Assyria like a dove that docilely returns home]
11:11	db07		rc://*/ta/man/translate/figs-123person	נְאֻם־יְהוָֽה	1	Yahweh is speaking of himself in the third person in the phrase **the declaration of Yahweh**. If it would be helpful in your language, you could translate this in the first person. Alternate translation: [it is I, Yahweh, who is declaring this]
11:12	qj6z		rc://*/ta/man/translate/figs-metaphor	סְבָבֻ֤⁠נִי בְ⁠כַ֨חַשׁ֙	1	Yahweh is speaking of the constant lying of the people of Ephraim as if they had **surrounded me with lies** on every side. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [has completely deceived me with lies]
11:12	zt43		rc://*/ta/man/translate/figs-abstractnouns	וּ⁠בְ⁠מִרְמָ֖ה בֵּ֣ית יִשְׂרָאֵ֑ל	1	If your language does not use an abstract noun for the idea of **deceit**, you could express the same idea in another way. Alternate translation: [and the house of Israel is constantly trying to deceive me]
11:12	ce3q		rc://*/ta/man/translate/figs-idiom	רָד֙ עִם־אֵ֔ל	1	Yahweh is using **roams with God** as a common expression of the culture to mean “remains loyal to God.” If this phrase does not have that meaning for your readers, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. Alternate translation: [remains loyal to God]
11:12	erb0		rc://*/ta/man/translate/figs-metaphor	בֵּ֣ית יִשְׂרָאֵ֑ל	1	Here, **house** means all the people descended from a particular person. It envisions them as if they were one household living together. So **the house of Israel** figuratively means all the people descended from the patriarch Jacob, who was also known as Israel. Alternate translation: [the Israelites]
11:12	tps3		rc://*/ta/man/translate/figs-metaphor	וִֽ⁠יהוּדָ֗ה עֹ֥ד רָד֙ עִם־אֵ֔ל וְ⁠עִם־קְדוֹשִׁ֖ים נֶאֱמָֽן	1	The sentence **But Judah still roams with God, and is established with the Holy One** could mean: (1) that although Israel is far from God, Judah is still following him. The ULT and UST follow that reading, or (2) that the word translated as “God” refers to the false god Baal, and the word translated as “the Holy One” refers to the lesser gods who serve Baal. This could be possible because the word is plural, but words for God are often plural to indicate his majesty. Alternate translation: [But Judah still roams with a god, and is established with the holy ones]
11:12	oygg		rc://*/ta/man/translate/figs-activepassive	וְ⁠עִם־קְדוֹשִׁ֖ים נֶאֱמָֽן	1	The expression **is established** is a passive verbal form. If it would be unnatural to use that form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: [and the Holy One establishes them]
12:intro	klxk					# Hosea 12 Chapter Introduction\n\n## Structure and Formatting\n\nThis chapter is prophetic poetry indicting Ephraim (Israel) for futile foreign alliances and deceit, framed as a covenant lawsuit and recalling the patriarch Jacob.\n\n1. Israel turns from Yahweh to idols (1–3)\n2. Yahweh recalls his care and Israel’s rebellion (4–8)\n3. Israel’s sin brings judgment and death (9–16)\n\n## Religious and Cultural Concepts in This Chapter\n\n### The Jacob narrative\n\nVerses 3-4 and 12 allude to Genesis events (grasping Esau’s heel, wrestling at Peniel, Bethel, fleeing to Aram) and assume readers know these stories.\n\n## Translation Issues in This Chapter\n\n### Shifting pronouns\n\nThe subject shifts often—he/they for Ephraim, and ambiguous he/him for Jacob, God, and the angel in verses 3-4. It may be helpful to clarify who each pronoun refers to in your translation.
12:1	kckr		rc://*/ta/man/translate/figs-parallelism	אֶפְרַ֜יִם רֹעֶ֥ה ר֨וּחַ֙ וְ⁠רֹדֵ֣ף קָדִ֔ים כָּל־הַ⁠יּ֕וֹם	1	These two clauses mean basically the same thing. The second emphasizes the meaning of the first by repeating the same idea with different words. If it would be helpful to your readers, you could combine them and express the emphasis in another way. Another approach would be to connect the phrases with a word that shows that the second phrase is repeating the first one, not saying something additional as modeled in the UST. Alternate translation: [Ephraim is uselessly pursuing the wind all the day]
12:1	le4m		rc://*/ta/man/translate/figs-metaphor	אֶפְרַ֜יִם רֹעֶ֥ה ר֨וּחַ֙ וְ⁠רֹדֵ֣ף קָדִ֔ים	1	The speaker is speaking of Ephraim’s useless pursuit foreign alliances as if it were **feeding on wind** and **pursuing the east-wind**, an activity that gains nothing real. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [By pursuing foreign alliances, Ephraim is chasing after nothing]
12:1	iiqq		rc://*/ta/man/translate/figs-hyperbole	כָּל־הַ⁠יּ֕וֹם	1	The speaker says **all the day** as a generalization for emphasis. If it would be clearer in your language, you could express the emphasis in a different way. Alternate translation: [constantly] or [all the time]
12:1	ask0		rc://*/ta/man/translate/figs-abstractnouns	כָּזָ֥ב וָ⁠שֹׁ֖ד	1	If your language does not use abstract nouns for the ideas of **lies** and **destruction**, you could express the same idea in another way. Alternate translation: [false words and destructive activity]
12:1	o0wg		rc://*/ta/man/translate/writing-pronouns	וּ⁠בְרִית֙ & יִכְרֹ֔תוּ	1	The pronoun **they** refers to the people of Ephraim or the northern kingdom of Israel, which is a shift from earlier in this verse where he refers to the nation as the person with his name and the pronoun**He**. Throughout this chapter, the pronouns referring to the nation vary between singular and plural. If it would be helpful in your language, you could use the singular here and in the next verses or use the plural throughout as modeled in the UST. The pronoun **they** refers to the people of Ephraim, the same people referred to as **He** earlier in the verse. It may be helpful to clarify this for your readers. Alternate translation: [And Ephraim cut a covenant] or [And he cut a covenant]
12:1	q39t		rc://*/ta/man/translate/figs-idiom	וּ⁠בְרִית֙ & יִכְרֹ֔תוּ	1	The speaker is using **cut a covenant** as a common expression of his culture which means “to make” or “establish” a covenant. See how you translated the phrase “cut a covenant” in [2:18](../02/18.md). Here it refers to agreements that Israel made when they forsook the help that their God offered to pursue help from enemy nations. If this phrase does not have that meaning in your language, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. Alternate translation: [will establish a covenant]
12:1	ykd0		rc://*/ta/man/translate/figs-activepassive	וְ⁠שֶׁ֖מֶן לְ⁠מִצְרַ֥יִם יוּבָֽל	1	The expression **is carried** is a passive verbal form. If it would be unnatural to use that form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: [and they carry oil to Egypt] or [and they give olive oil to negotiate with Egypt]
12:2	tggd		rc://*/ta/man/translate/figs-explicit	וְ⁠רִ֥יב לַֽ⁠יהוָ֖ה עִם־יְהוּדָ֑ה	1	The implication is that **dispute** here refers to a formal legal complaint, as when one party brings a lawsuit against another. You could include this information if that would be helpful to your readers. Alternate translation: [And Yahweh has a formal legal complaint against Judah]
12:2	v3dg		rc://*/ta/man/translate/figs-abstractnouns	וְ⁠רִ֥יב	1	If your language does not use an abstract noun for the idea of **dispute**, you could express the same idea in another way. Alternate translation: [And Yahweh disputes with Judah]
12:2	b7zs		rc://*/ta/man/translate/figs-metaphor	כִּ⁠דְרָכָ֔י⁠ו	1	The speaker is speaking of how Jacob has lived as if it were the paths or ** ways** that he usually walks along. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [based on his behavior]
12:3	gigy		rc://*/ta/man/translate/writing-pronouns	עָקַ֣ב אֶת־אָחִ֑י⁠ו	1	The pronoun **he** refers to Jacob, the ancestor of the people of Israel. It may be helpful to clarify this for your readers. Alternate translation: [Jacob took his brother by the heel]
12:3	wjim		rc://*/ta/man/translate/figs-explicit	בַּ⁠בֶּ֖טֶן עָקַ֣ב אֶת־אָחִ֑י⁠ו	1	This refers to the account of Jacob’s birth described in [Genesis 25:26](../../gen/25/26.md), when he came out of the womb grasping the heel of his twin brother Esau. You could include this information in a footnote if that would be helpful to your readers.
12:3	r072		rc://*/ta/man/translate/figs-abstractnouns	וּ⁠בְ⁠אוֹנ֖⁠וֹ	1	If your language does not use an abstract noun for the idea of **manhood**, you could express the same idea in another way. Alternate translation: [and in his adult life]
12:3	gv6s		rc://*/ta/man/translate/figs-explicit	שָׂרָ֥ה אֶת־אֱלֹהִֽים	1	This and the first line of the next verse refer to the account described in [Genesis 32:22-32](../../gen/32/22.md), when Jacob wrestled with an angel who turned out to be God. You could include this information in a footnote if that would be helpful to your readers.
12:4	q0we		rc://*/ta/man/translate/writing-pronouns	בָּכָ֖ה וַ⁠יִּתְחַנֶּן־ל֑⁠וֹ	1	The pronoun **He** refers to Jacob, while the pronoun **him** refers to the angel. It may be helpful to clarify this for your readers. Alternate translation: [Jacob wept and begged favor of the angel]
12:4	wkn1		rc://*/ta/man/translate/figs-explicit	בֵּֽית־אֵל֙ יִמְצָאֶ֔⁠נּוּ	1	This refers to the event described in [Genesis 32:28-30](../../gen/32/28.md) when God revealed himself to Jacob at **Bethel** and spoke with him. You could include this information in a footnote if that would be helpful to your readers.
12:4	suyt		rc://*/ta/man/translate/writing-pronouns	יִמְצָאֶ֔⁠נּוּ	1	The pronoun **he** refers to God, while the pronoun **him** refers to Jacob. It may be helpful to clarify this for your readers. Alternate translation: [God found Jacob]
12:4	ay6n		rc://*/ta/man/translate/translate-alternativereadings	עִמָּֽ⁠נוּ	1	The phrase **with us** is a translation of the written Hebrew text. This reading, however, does not seem to make sense, since God spoke to Jacob at Bethel, not to his descendants. You may want to follow an alternative reading from the ancient Greek and Syriac translations, which translated the phrase as “with him,” which has the same consonants as “with us.” The UST follows that reading.
12:5	ch2m		rc://*/ta/man/translate/figs-possession	אֱלֹהֵ֣י הַ⁠צְּבָא֑וֹת	1	The speaker is using the possessive form **God of Armies** to mean the one who commands the armies of heaven. It may be helpful to clarify this for your readers. Alternate translation: [the God who commands the armies of heaven]
12:5	xrkn		rc://*/ta/man/translate/figs-idiom	יְהוָ֖ה זִכְרֽ⁠וֹ	1	The speaker is using the expression **his memorial name** as a common expression of the culture to mean “the name by which Yahweh is to be remembered and worshiped for all generations.” If this phrase does not have that meaning for your readers, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. Alternate translation: [Yahweh is the name by which he is to be remembered and worshiped for all generations]
12:6	ldz1		rc://*/ta/man/translate/figs-metaphor	וְ⁠אַתָּ֖ה בֵּ⁠אלֹהֶ֣י⁠ךָ תָשׁ֑וּב	1	The speaker is speaking of repenting and turning back to God as if the people had been walking one direction and must instead **return** to him. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [And you must restore yourself to your God]
12:6	va5m			בֵּ⁠אלֹהֶ֣י⁠ךָ	1	The phrase **by your God** could mean: (1) that the Israelites should return to God by following his ways, as described in the rest of the verse. Alternate translation: [by following the ways of your God] or (2) that the Israelites should rely on God’s help to empower them to return. Alternate translation: [by the help of your God]
12:6	nm2k		rc://*/ta/man/translate/figs-abstractnouns	חֶ֤סֶד וּ⁠מִשְׁפָּט֙	1	If your language does not use abstract nouns for the ideas of **covenant faithfulness** and **justice**, you could express the same idea in another way. Alternate translation: [being faithful to the covenant and doing what is just]
12:7	atr7		rc://*/ta/man/translate/figs-explicit	כְּנַ֗עַן	1	The implication is that the **merchant** here stands for the tradesmen of Ephraim, whom the speaker is portraying as dishonest traders. You could include this information if that would be helpful to your readers. Alternate translation: [The merchants of Ephraim]
12:7	xo9o		rc://*/ta/man/translate/figs-metonymy	בְּ⁠יָד֛⁠וֹ מֹאזְנֵ֥י מִרְמָ֖ה	1	Here, **his hand** represents his possession and control of the scales. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [he possesses scales of deceit]
12:7	upc8		rc://*/ta/man/translate/translate-unknown	מֹאזְנֵ֥י מִרְמָ֖ה	1	Here, **scales** describes an instrument for determining the weight of an object. It consists of a central post with a crossbar from which two pans are hung. An object may be placed in one pan and known weights placed in the other pan until the crossbar remains level, indicating that both pans contain an equal weight. By using incorrect weights these merchants were deceiving those with whom they traded in order to increase their wealth. If your readers would not be familiar with this type of weighing instrument, you could use the name of something similar in your area, or you could use a more general term. Alternate translation: [are dishonest weighing instruments]
12:7	v6ud		rc://*/ta/man/translate/figs-abstractnouns	מֹאזְנֵ֥י מִרְמָ֖ה	1	If your language does not use an abstract noun for the idea of **deceit**, you could express the same idea in another way. Alternate translation: [are deceitful scales]
12:8	lrxr		rc://*/ta/man/translate/figs-parallelism	עָשַׁ֔רְתִּי מָצָ֥אתִי א֖וֹן לִ֑⁠י	1	These two clauses mean basically the same thing. The second emphasizes the meaning of the first by repeating the same idea with different words. If it is helpful, you could connect the phrases in a way that shows that the second phrase is repeating the first one, not saying something additional. Alternate translation: [I have become rich; yes, I have found wealth for myself]
12:8	ohbn		rc://*/ta/man/translate/figs-abstractnouns	מָצָ֥אתִי א֖וֹן לִ֑⁠י	1	If your language does not use an abstract noun for the idea of **wealth**, you could express the same idea in another way. Alternate translation: [I have made myself very wealthy]
12:8	w71s		rc://*/ta/man/translate/figs-abstractnouns	עָוֺ֥ן	1	If your language does not use an abstract noun for the idea of **iniquity**, you could express the same idea in another way. Alternate translation: [anything evil]
12:8	nvxp		rc://*/ta/man/translate/figs-abstractnouns	חֵֽטְא	1	If your language does not use an abstract noun for the idea of **sin**, you could express the same idea in another way. Alternate translation: [would be considered sinful]
12:9	ql2k		rc://*/ta/man/translate/writing-quotations	וְ⁠אָנֹכִ֛י יְהוָ֥ה	1	This is the beginning of what Yahweh said. If it would be helpful to your readers, you could mark that this is a direct quote of Yahweh. Alternate translation: [Yahweh said, “I am Yahweh]
12:9	dpyp		rc://*/ta/man/translate/figs-metaphor	עֹ֛ד אוֹשִֽׁיבְ⁠ךָ֥ בָ⁠אֳהָלִ֖ים	1	Yahweh is speaking of bringing the people back to humble dependence on him as if it were making them **dwell in tents** again. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [I will make you live as wanderers again]
12:9	vn9i		rc://*/ta/man/translate/figs-explicit	מֵ⁠אֶ֣רֶץ מִצְרָ֑יִם	1	Yahweh assumes that readers will know that the exodus is meant when he mentions **the land of Egypt**. You could say that explicitly if that would be helpful to your readers. Alternate translation: [who saved you from the land of Egypt]
12:9	pdgu		rc://*/ta/man/translate/figs-metonymy	כִּ⁠ימֵ֥י	1	Yahweh is using the term **as in the days** to refer to a specific time. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [during the time of]
12:9	k024		rc://*/ta/man/translate/figs-explicit	מוֹעֵֽד	1	The implication is that **the appointed festival** refers to the Festival of Shelters, during which the people lived in **tents** as temporary shelters to remember how their ancestors lived in the wilderness after leaving Egypt. You could include this information if that would be helpful to your readers as modeled in the UST.
12:10	onoi		rc://*/ta/man/translate/figs-metonymy	וּ⁠בְ⁠יַ֥ד הַ⁠נְּבִיאִ֖ים אֲדַמֶּֽה	1	Here, **the hand of the prophets** represents the prophets as the agents through whom Yahweh acted. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [and through the prophets I gave parables]
12:10	rpmg		rc://*/ta/man/translate/writing-pronouns	וְ⁠אָנֹכִ֖י חָז֣וֹן הִרְבֵּ֑יתִי	1	Yahweh is stating the pronoun **I** separately, even though the verb translated as **I multiplied** already includes this meaning. He is doing that to emphasize that he is the one who did this. If a speaker of your language would use an explicit pronoun for the same purpose, you may want to use that construction in your translation. If not, your language may have other ways of showing the meaning here. Alternate translation: [and I, Yahweh, am the one who multiplied visions]
12:10	u2p3		rc://*/ta/man/translate/figs-abstractnouns	חָז֣וֹן	1	If your language does not use an abstract noun for the idea of **visions**, you could express the same idea in another way. Alternate translation: [the things I revealed to them]
12:11	a8by		rc://*/ta/man/translate/grammar-connect-condition-fact	אִם־גִּלְעָ֥ד אָ֨וֶן֙	1	Yahweh is speaking as if this were a hypothetical possibility, but he means that it is actually true. If your language does not state something as a condition if it is certain or true, or if your readers might think that what Hosea is saying is uncertain, then you could translate this as a confident statement. Alternate translation: [Gilead is indeed full of iniquity]
12:11	z5a9		rc://*/ta/man/translate/figs-metonymy	גִּלְעָ֥ד אָ֨וֶן֙	1	Here, **Gilead** represents the people of Gilead. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [If the people of Gilead are iniquity]
12:11	bn4z		rc://*/ta/man/translate/figs-abstractnouns	אָ֨וֶן֙	1	If your language does not use an abstract noun for the idea of **iniquity**, you could express the same idea in another way. Alternate translation: [is idolatrous]
12:11	kutl		rc://*/ta/man/translate/figs-explicit	אִם־גִּלְעָ֥ד אָ֨וֶן֙	1	The implication is that the people of Gilead were well known for their idolatry and violent deeds. You could include this information if that would be helpful to your readers. Alternate translation: [Since Gilead is known for its idolatry and violent deeds]
12:11	wie1		rc://*/ta/man/translate/figs-abstractnouns	שָׁ֣וְא הָי֔וּ	1	If your language does not use an abstract noun for the idea of **worthlessness**, you could express the same idea in another way. Alternate translation: [they have come to nothing]
12:11	awn2		rc://*/ta/man/translate/figs-explicit	בַּ⁠גִּלְגָּ֖ל שְׁוָרִ֣ים זִבֵּ֑חוּ	1	The implication is that Gilgal was a place of pagan worship, so the people’s sacrificing there was offensive to Yahweh rather than pleasing to him. You could include this information if that would be helpful to your readers. Alternate translation: [In Gilgal, they sacrifice bulls on their pagan altars]
12:11	e8py		rc://*/ta/man/translate/figs-metonymy	בַּ⁠גִּלְגָּ֖ל	1	Here, **In Gilgal** represents the people who lived in Gilgal. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [Those who live in Gilgal]
12:11	cuq2		rc://*/ta/man/translate/writing-pronouns	שְׁוָרִ֣ים זִבֵּ֑חוּ	1	The pronoun **they** here refers to the people of Israel who worship at Gilgal. It may be helpful to clarify this for your readers. Alternate translation: [the people of Israel sacrifice bulls]
12:11	t0ue		rc://*/ta/man/translate/figs-simile	מִזְבְּחוֹתָ⁠ם֙ כְּ⁠גַלִּ֔ים עַ֖ל תַּלְמֵ֥י שָׂדָֽי	1	The point of this comparison is that just as **heaps** of stones cleared onto the **furrows** of a plowed field are nothing but useless piles of rubble, so **their altars** will be torn down into ruined heaps of stone. If it would be helpful in your language, you could make this point explicitly. Alternate translation: [their altars will become useless heaps of rubble on the furrows of the field]
12:12	goav		rc://*/ta/man/translate/figs-explicit	וַ⁠יִּבְרַ֥ח יַעֲקֹ֖ב שְׂדֵ֣ה אֲרָ֑ם	1	This refers to the occasion described in [Genesis 27:43](../../gen/27/43.md) when Jacob fled to Aram (in the land of Haran) in order to escape from his brother Esau. You could include this information or add it in a footnote if that would be helpful to your readers.
12:12	pa2v		rc://*/ta/man/translate/figs-parallelism	וַ⁠יַּעֲבֹ֤ד יִשְׂרָאֵל֙ בְּ⁠אִשָּׁ֔ה וּ⁠בְ⁠אִשָּׁ֖ה שָׁמָֽר	1	These two clauses mean basically the same thing. The second emphasizes the meaning of the first by repeating the same idea with different words. If it would be helpful to your readers, you could combine them and express the emphasis in another way. Another approach would be to connect the phrases with a word that shows that the second phrase is repeating the first one, not saying something additional. Alternate translation: [and Israel worked hard tending sheep in order to get a wife] or [and Israel served for a wife, indeed for a wife he kept sheep]
12:12	cjdm		rc://*/ta/man/translate/figs-ellipsis	וּ⁠בְ⁠אִשָּׁ֖ה שָׁמָֽר	1	Hosea is leaving out some of the words that in many languages a sentence would need in order to be complete. You can supply these words from the context if that would be clearer in your language. Alternate translation: [and for a wife he worked by keeping sheep]
12:13	kbse		rc://*/ta/man/translate/figs-activepassive	וּ⁠בְ⁠נָבִ֖יא נִשְׁמָֽר	1	The expression **he was kept** is a passive verbal form. If it would be unnatural to use that form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: [and by a prophet Yahweh kept him]
12:13	qm0n		rc://*/ta/man/translate/figs-explicit	וּ⁠בְ⁠נָבִ֕יא הֶעֱלָ֧ה יְהוָ֛ה אֶת־יִשְׂרָאֵ֖ל מִ⁠מִּצְרָ֑יִם וּ⁠בְ⁠נָבִ֖יא	1	The speaker assumes that readers will know that the **prophet** through whom Yahweh brought Israel up from Egypt was Moses. You could include this information if that would be helpful to your readers. Alternate translation: [And by the prophet Moses Yahweh brought Israel up from Egypt, and by Moses]
12:14	vixs		rc://*/ta/man/translate/figs-ellipsis	הִכְעִ֥יס אֶפְרַ֖יִם תַּמְרוּרִ֑ים	1	The speaker is leaving out some of the words that in many languages a sentence would need in order to be complete. You can supply these words from the context of the next line if that would be clearer in your language. Alternate translation: [Ephraim has provoked his Lord to bitternesses]
12:14	dkup		rc://*/ta/man/translate/figs-abstractnouns	הִכְעִ֥יס אֶפְרַ֖יִם תַּמְרוּרִ֑ים	1	If your language does not use an abstract noun for the idea of **bitternesses**, you could express the same idea in another way. Alternate translation: [Ephraim has bitterly angered his Lord]
12:14	qge6		rc://*/ta/man/translate/figs-abstractnouns	וְ⁠דָמָי⁠ו֙ עָלָ֣י⁠ו יִטּ֔וֹשׁ & אֲדֹנָֽי⁠ו	1	If your language does not use an abstract noun for the idea of **bloodguilt**, you could express the same idea in another way. Alternate translation: [and his Lord will hold him guilty for the blood he has shed]
12:14	kz0v		rc://*/ta/man/translate/figs-metaphor	וְ⁠חֶ֨רְפָּת֔⁠וֹ יָשִׁ֥יב ל֖⁠וֹ	1	The speaker is speaking of his Lord repaying Ephraim for his shameful conduct as if the **reproach** were an object that the Lord could **return** to him. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [and will repay him for his shameful conduct]
12:14	vsfd		rc://*/ta/man/translate/figs-abstractnouns	וְ⁠חֶ֨רְפָּת֔⁠וֹ יָשִׁ֥יב	1	If your language does not use an abstract noun for the idea of **reproach**, you could express the same idea in another way. Alternate translation: [and will repay his offenses]
13:intro	c2ik					# Hosea 13 Chapter Introduction\n\n## Structure and Formatting\n\nThis chapter is a poetic oracle of judgment against the northern kingdom of Israel, usually referred to as “Ephraim.”\n\n1. Israel turns from Yahweh to idols (1–3)\n2. Yahweh recalls his care and Israel’s rebellion (4–8)\n3. Israel’s sin brings judgment and death (9–16)\n\n## Religious and Cultural Concepts in This Chapter\n\n### Idolatry\n\nThe worship of Baal and of cast-metal calf idols is the central offense this chapter condemns.\n\n## Translation Issues in This Chapter\n\n### Yahweh portrayed as a predatory animal\n\nIn verses 7-8, Yahweh likens his judgment to a lion, leopard, bear, and lioness; translate these similes so they convey fierceness, not that God is an animal.
13:1	q369		rc://*/ta/man/translate/figs-metonymy	אֶפְרַ֨יִם֙	1	Here, **Ephraim** represents the people who were leaders of the northern kingdom of Israel, since Ephraim was its largest and most prominent tribe. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [the leaders of the northern kingdom of Israel]
13:1	f83g		rc://*/ta/man/translate/figs-abstractnouns	רְתֵ֔ת	1	If your language does not use an abstract noun for the idea of **trembling**, you could express the same idea in another way. Alternate translation: [people trembled in fear]
13:1	twvb		rc://*/ta/man/translate/figs-metaphor	נָשָׂ֥א ה֖וּא	1	The speaker is speaking of people exalting themselves and being proud or arrogant as if they had physically **lifted up** themselves. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [He exalted himself] or [He became proud of himself]
13:1	pu44		rc://*/ta/man/translate/figs-explicit	וַ⁠יָּמֹֽת	1	The implication is that, by worshiping Baal, the people of Ephraim brought about their own destruction as a nation, as if they had **died**. Their disobedience would eventually lead to the end of the nation of Israel. You could include this information if that would be helpful to your readers. Alternate translation: [and so destroyed himself as a nation]
13:2	yp5p		rc://*/ta/man/translate/writing-pronouns	יוֹסִ֣פוּ לַ⁠חֲטֹ֗א	1	The pronoun **they** here going forward refers to the people of Ephraim or the northern kingdom of Israel, which is a shift from the previous verse where the nation is referred to as the person with his name and the singular pronoun**he**. Throughout this chapter, the pronouns referring to the nation vary between singular and plural. If it would be helpful in your language, you could use the singular here and in the next verses or use the plural throughout as modeled in the UST. Alternate translation: [Ephraim continued to sin]
13:2	kog7		rc://*/ta/man/translate/figs-possession	מַעֲשֵׂ֥ה חָרָשִׁ֖ים	1	The speaker is using the possessive form to describe a **work** that is characterized by being made by **craftsmen**. If a speaker of your language would not use the possessive form for this, you could express this idea in another way. Alternate translation: [is only handmade by craftsmen] or [is made by craftsmen]
13:2	yxrl		rc://*/ta/man/translate/writing-pronouns	לָ⁠הֶם֙ הֵ֣ם אֹמְרִ֔ים זֹבְחֵ֣י אָדָ֔ם עֲגָלִ֖ים יִשָּׁקֽוּ⁠ן	1	The pronoun **them** could refer to: (1) the idols. Then the pronoun **they** would refer to the **sacrificers**, that is, those who offer sacrifices to the idols. Alternate translation: [Those people who sacrifice humans talk to the idols; they kiss the calves] or (2) the **sacrificers**, and then the pronoun **they** would refer to people in general who are talking about the sacrificers. In this case, the word translated as **saying** would introduce a quote of what these people were saying. Alternate translation: [Of the sacrificers people are saying, “Sacrificers of humans, they kiss calves!”]
13:3	htis		rc://*/ta/man/translate/figs-simile	כַּ⁠עֲנַן־בֹּ֔קֶר וְ⁠כַ⁠טַּ֖ל מַשְׁכִּ֣ים הֹלֵ֑ךְ	1	The point of this comparison is that just as **a cloud** and **the dew** that appears early in the day disappears as the day goes on, so the people of Ephraim will soon disappear. If it would be helpful in your language, you could make this point explicitly. Alternate translation: [like a morning cloud and the early dew that quickly vanishes]
13:3	pbds		rc://*/ta/man/translate/figs-simile	כְּ⁠מֹץ֙ יְסֹעֵ֣ר מִ⁠גֹּ֔רֶן	1	The point of this comparison is that just as **chaff** is quickly blown away from the threshing floor and is worthless, so the people of Ephraim will be swept away. If it would be helpful in your language, you could make this point explicitly. Alternate translation: [like worthless chaff that is quickly blown away from the threshing floor]
13:3	q7ta		rc://*/ta/man/translate/figs-activepassive	יְסֹעֵ֣ר מִ⁠גֹּ֔רֶן	1	The expression **is blown away** is a passive verbal form. If it would be unnatural to use that form, you could express the idea in active form or in another way that is natural in your language as modeled in the UST.
13:3	d166		rc://*/ta/man/translate/figs-simile	וּ⁠כְ⁠עָשָׁ֖ן מֵ⁠אֲרֻבָּֽה	1	The point of this comparison is that just as **smoke** quickly dissipates as it goes out from a window, so the people of Ephraim will soon disappear. If it would be helpful in your language, you could make this point explicitly. Alternate translation: [and like smoke that quickly disappears out the window]
13:4	fty7		rc://*/ta/man/translate/writing-quotations	וְ⁠אָנֹכִ֛י יְהוָ֥ה אֱלֹהֶ֖י⁠ךָ מֵ⁠אֶ֣רֶץ מִצְרָ֑יִם	1	This is the beginning of what Yahweh said. If it would be helpful to your readers, you could mark that this is a direct quote of Yahweh as modeled in the UST. See how you translated the similar statement, “And I am Yahweh your God from the land of Egypt.” in [12:9](../12/09.md).
13:5	zsm8		rc://*/ta/man/translate/writing-pronouns	יְדַעְתִּ֖י⁠ךָ	1	Yahweh is stating the pronoun **I** separately, even though the verb translated as **I knew** already includes this meaning. He is doing that to emphasize that he is the one who cared for their ancestors. If a speaker of your language would use an explicit pronoun for the same purpose, you may want to use that construction in your translation. If not, your language may have other ways of showing the meaning here. Alternate translation: [I, Yahweh knew you]
13:6	jjpo		rc://*/ta/man/translate/figs-metaphor	כְּ⁠מַרְעִיתָ⁠ם֙ וַ⁠יִּשְׂבָּ֔עוּ	1	Yahweh is speaking of the provision he gave the people as if it were **pasturage** where they fed like animals and became satisfied. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [According to the food that I provided them, they ate until they were satisfied]
13:6	lx8m		rc://*/ta/man/translate/figs-metaphor	וַ⁠יָּ֣רָם לִבָּ֑⁠ם	1	Yahweh is speaking of the people becoming proud as if their **heart** were **lifted up**. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly as modeled in the UST.
