Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
20:13	emqi		rc://*/ta/man/translate/translate-textvariants	וַ⁠יִּשְׁמַ֣ע עֲלֵי⁠הֶם֮ חִזְקִיָּהוּ֒	1	Some ancient manuscripts read “And Hezekiah listened to them.” The ULT follows that reading. Other ancient manuscripts and the parallel passage in [Isaiah 39:2](../isa/39/02.md) read “And Hezekiah rejoiced over them.” If a translation of the Bible exists in your region, you may wish to use the reading that it uses. If a translation of the Bible does not exist in your region, you may wish to use the reading of the ULT.
20:13	gfiw		rc://*/ta/man/translate/figs-idiom	וְ⁠אֵ֛ת כָּל־אֲשֶׁ֥ר נִמְצָ֖א בְּ⁠אֽוֹצְרֹתָ֑י⁠ו	1	See how you translated the similar expression in [12:18](../12/18.md). Alternate translation: [and everything that was in his treasuries]
20:13	ngnw		rc://*/ta/man/translate/figs-doublenegatives	לֹֽא־הָיָ֣ה דָבָ֗ר אֲ֠שֶׁר לֹֽא־הֶרְאָ֧⁠ם חִזְקִיָּ֛הוּ בְּ⁠בֵית֖⁠וֹ וּ⁠בְ⁠כָל־מֶמְשַׁלְתּֽ⁠וֹ	1	This is a double negative, consisting of two instances of the negative particle **not**. If it would be clearer in your language, you could use a positive expression to translate this. Alternate translation: [Hezekiah showed them everything in his palace and in his realm]
20:15	smi1		rc://*/ta/man/translate/figs-doublenegatives	לֹא־הָיָ֥ה דָבָ֛ר אֲשֶׁ֥ר לֹֽא־הִרְאִיתִ֖⁠ם בְּ⁠אֹצְרֹתָֽ⁠י	1	See how you translated the similar expression in [20:13](../20/13.md). Alternate translation: [I showed them everything in my treasuries]
20:16	acr1		rc://*/ta/man/translate/figs-metonymy	שְׁמַ֖ע דְּבַר־יְהוָֽה	1	See how you translated the similar expression in [1:7](../01/07.md). Alternate translation: [Hear a message from Yahweh]
20:17	w9rv		rc://*/ta/man/translate/figs-quotesinquotes	הִנֵּה֮ יָמִ֣ים בָּאִים֒ וְ⁠נִשָּׂ֣א ׀ כָּל־אֲשֶׁ֣ר בְּ⁠בֵיתֶ֗⁠ךָ וַ⁠אֲשֶׁ֨ר אָצְר֧וּ אֲבֹתֶ֛י⁠ךָ עַד־הַ⁠יּ֥וֹם הַ⁠זֶּ֖ה בָּבֶ֑לָ⁠ה לֹֽא־יִוָּתֵ֥ר דָּבָ֖ר אָמַ֥ר יְהוָֽה	1	If it would be clearer in your language, you could translate this so that there is not a quotation within a quotation. Alternate translation: [Yahweh says that behold, days are coming when all that is in your house and that your fathers have stored up to this day will be carried away to Babylon. A thing will not be left]
20:17	z2u0		rc://*/ta/man/translate/figs-metaphor	הִנֵּה֮	1	See how you translated the similar expression in [1:9](../01/09.md).
20:17	gevb		rc://*/ta/man/translate/figs-metonymy	יָמִ֣ים בָּאִים֒	1	See how you translated the similar expression in [10:36](../10/36.md). Alternate translation: [a time is coming]
20:17	n8cc		rc://*/ta/man/translate/figs-activepassive	וְ⁠נִשָּׂ֣א ׀ כָּל־אֲשֶׁ֣ר בְּ⁠בֵיתֶ֗⁠ךָ וַ⁠אֲשֶׁ֨ר אָצְר֧וּ אֲבֹתֶ֛י⁠ךָ עַד־הַ⁠יּ֥וֹם הַ⁠זֶּ֖ה בָּבֶ֑לָ⁠ה	1	The expression **will be carried away** is a passive verbal form. If your language would not use that form, you could express the idea in active form or in another way that would be natural in your language. Alternate translation: [when soldiers will carry away to Babylon everything that {is} in your house and that your fathers have stored up to this day]
20:17	ba1k		rc://*/ta/man/translate/figs-metaphor	אֲבֹתֶ֛י⁠ךָ	1	See how you translated the similar expression in [8:24](../08/24.md). Alternate translation: [your ancestors]
20:18	ntmp		rc://*/ta/man/translate/figs-quotesinquotes	וּ⁠מִ⁠בָּנֶ֜י⁠ךָ אֲשֶׁ֨ר יֵצְא֧וּ מִמְּ⁠ךָ֛ אֲשֶׁ֥ר תּוֹלִ֖יד יקח וְ⁠הָיוּ֙ סָֽרִיסִ֔ים בְּ⁠הֵיכַ֖ל מֶ֥לֶךְ בָּבֶֽל	1	If it would be clearer in your language, you could translate this so that there is not a quotation within a quotation. Alternate translation: [Yahweh also says that soldiers will take away some of your sons who will come forth from you, whom you will beget, and those sons will be eunuchs in the palace of the king of Babylon]
20:18	sm16		rc://*/ta/man/translate/figs-metaphor	וּ⁠מִ⁠בָּנֶ֜י⁠ךָ אֲשֶׁ֨ר יֵצְא֧וּ מִמְּ⁠ךָ֛ אֲשֶׁ֥ר תּוֹלִ֖יד	1	See how you translated the similar expression in [8:12](../08/12.md). Alternate translation: [some of the men of later generations who will descend from you, whose ancestor you will be]
20:18	uan4		rc://*/ta/man/translate/figs-parallelism	וּ⁠מִ⁠בָּנֶ֜י⁠ךָ אֲשֶׁ֨ר יֵצְא֧וּ מִמְּ⁠ךָ֛ אֲשֶׁ֥ר תּוֹלִ֖יד	1	These two phrases mean basically the same thing. The second emphasizes the meaning of the first by repeating the same idea with different words. If it would be helpful to your readers, you could combine them and express the emphasis in another way. Alternate translation: [some of your actual biological descendants]
20:19	p577		rc://*/ta/man/translate/figs-explicit	ט֥וֹב דְּבַר־יְהוָ֖ה אֲשֶׁ֣ר דִּבַּ֑רְתָּ	1	Hezekiah does not mean that the content of this message from Yahweh is objectively **good**. He means that he accepts and submits to what Yahweh has decided. You could indicate this explicitly in your translation if that would be helpful to your readers. The UST models one way to do that.
20:19	c48r		rc://*/ta/man/translate/figs-explicit	וַ⁠יֹּ֕אמֶר	1	See how you translated the similar expression in [11:15](../11/15.md). Alternate translation: [For he thought]
20:19	bl8a		rc://*/ta/man/translate/figs-ellipsis	הֲ⁠ל֛וֹא אִם־שָׁל֥וֹם וֶ⁠אֱמֶ֖ת יִהְיֶ֥ה בְ⁠יָמָֽ⁠י	1	Hezekiah is leaving out some of the words that in many languages a sentence would need in order to be complete. You can supply these words from the context if that would be clearer in your language. Alternate translation: [Is it not good, if peace and stability will be in my days?]
20:19	qzxm		rc://*/ta/man/translate/figs-rquestion	הֲ⁠ל֛וֹא אִם־שָׁל֥וֹם וֶ⁠אֱמֶ֖ת יִהְיֶ֥ה בְ⁠יָמָֽ⁠י	1	Hezekiah is using the question form for emphasis. If a speaker of your language would not use the question form for that purpose, you could translate this as a statement or as an exclamation. Alternate translation: [It is good, since peace and stability will be in my days.]
20:19	zzve		rc://*/ta/man/translate/figs-abstractnouns	אִם־שָׁל֥וֹם וֶ⁠אֱמֶ֖ת יִהְיֶ֥ה בְ⁠יָמָֽ⁠י	1	If your language does not use abstract nouns for the ideas of **peace** and **stability**, you could express the same idea in another way. Alternate translation: [if my kingdom will be peaceful and stabile in my days]
20:19	swxl		rc://*/ta/man/translate/figs-metonymy	בְ⁠יָמָֽ⁠י	1	See how you translated the similar expression in [10:36](../10/36.md). Alternate translation: [during my lifetime]
20:20	b8kz		rc://*/ta/man/translate/writing-endofstory	וְ⁠יֶ֨תֶר דִּבְרֵ֤י חִזְקִיָּ֨הוּ֙ וְ⁠כָל־גְּב֣וּרָת֔⁠וֹ וַ⁠אֲשֶׁ֣ר עָשָׂ֗ה אֶת־הַ⁠בְּרֵכָה֙ וְ⁠אֶת־הַ⁠תְּעָלָ֔ה וַ⁠יָּבֵ֥א אֶת־הַ⁠מַּ֖יִם הָ⁠עִ֑ירָ⁠ה הֲ⁠לֹא־הֵ֣ם כְּתוּבִ֗ים עַל־סֵ֛פֶר דִּבְרֵ֥י הַ⁠יָּמִ֖ים לְ⁠מַלְכֵ֥י יְהוּדָֽה	1	In this verse and the next verse, the author is concluding the story of Hezekiah. To translate this verse, see how you translated the similar phrases in [1:18](../01/18.md).
20:21	gwsx		rc://*/ta/man/translate/figs-euphemism	וַ⁠יִּשְׁכַּ֥ב חִזְקִיָּ֖הוּ עִם־אֲבֹתָ֑י⁠ו	1	See how you translated the same expression in [8:24](../08/24.md). Alternate translation: [And Hezekiah passed away] or [And Hezekiah died]
21:intro	abcl				0	# 2 Kings 21 Introduction\n\n## Structure and Formatting\n\nIn this chapter, the author continues to tell what the kings were like who ruled over the kingdom of Judah.\n\n  1. King Manasseh of Judah (1–18)\n  2. King Amon of Judah (19–26)\n\n## Religious and Cultural Concepts in This Chapter\n\n### How could such a good king as Hezekiah have had such a bad son as Manasseh?\n\nThe author says in 18:5 that Hezekiah “trusted in Yahweh the God of Israel” more than any of the kings of Judah who lived before him or after him. By contrast, he says that Hezekiah’s son Manasseh was even more evil than the pagan nations that had lived in Canaan before the Israelites. How could such a good king have had such a bad son? Manasseh was only 12 years old when his father died and he became king. He was still young and impressionable, and he seems to have come under the influence of a group of Judean leaders who had consistently opposed Hezekiah’s reforms. The book of Isaiah describes how these leaders continued to worship foreign gods and cultivate foreign alliances (Isaiah 2:6–9, 20:5, 30:1–7). They seem to have done all they could to influence Manasseh to become like them and, unfortunately, they seem to have succeeded.
21:1	a58s		rc://*/ta/man/translate/writing-participants	בֶּן־שְׁתֵּ֨ים עֶשְׂרֵ֤ה שָׁנָה֙ מְנַשֶּׁ֣ה בְ⁠מָלְכ֔⁠וֹ וַ⁠חֲמִשִּׁ֤ים וְ⁠חָמֵשׁ֙ שָׁנָ֔ה מָלַ֖ךְ בִּ⁠ירוּשָׁלִָ֑ם וְ⁠שֵׁ֥ם אִמּ֖⁠וֹ חֶפְצִי־בָֽהּ	1	In this verse and the next verse, the author is introducing **Manasseh** as a participant in the story as the new king of Judah. Since there were no more kings of Israel, from this point on the author no longer refers to a year in the reign of the king of Israel to identify when a king began to reign Judah. So to translate this verse, see how you translated the similar expressions in [8:26](../08/26.md) and similar verses.
21:2	stxw		rc://*/ta/man/translate/figs-idiom	וַ⁠יַּ֥עַשׂ הָ⁠רַ֖ע בְּ⁠עֵינֵ֣י יְהוָ֑ה	1	To translate the expression **in the eyes of Yahweh** here and in verse 6, see how you translated the similar expression in [3:2](../03/02.md). Alternate translation: [And he did what Yahweh considered to be evil]
21:2	poeb		rc://*/ta/man/translate/figs-idiom	מִ⁠פְּנֵ֖י	1	See how you translated the similar expression in [16:3](../16/03.md). Alternate translation: [on account of]
21:2	szlw		rc://*/ta/man/translate/figs-metaphor	בְּנֵ֥י יִשְׂרָאֵֽל	1	See how you translated the similar expression in [8:12](../08/12.md). Alternate translation: [the Israelites]
21:3	f430		rc://*/ta/man/translate/figs-hendiadys	וַ⁠יָּ֗שָׁב וַ⁠יִּ֨בֶן֙	1	See how you translated the similar expression in [1:11](../01/11.md). Alternate translation: [And he once more built] or [And he rebuilt]
21:3	dzky		rc://*/ta/man/translate/figs-metaphor	לְ⁠כָל־צְבָ֣א הַ⁠שָּׁמַ֔יִם	1	To translate the expression **the whole army of the heavens** here and in verse 5, see how you translated the similar expression in [17:16](../17/16.md). Alternate translation: [to all the lights in the sky] or [to the heavenly bodies here]
21:4	yqe3		rc://*/ta/man/translate/figs-metaphor	בְּ⁠בֵ֣ית יְהוָ֑ה	1	See how you translated the similar expression in [5:18](../05/18.md). Alternate translation: [in the temple of Yahweh]
21:4	off7		rc://*/ta/man/translate/figs-metonymy	בִּ⁠ירוּשָׁלִַ֖ם אָשִׂ֥ים אֶת־שְׁמִֽ⁠י	1	Here, the **name** of Yahweh represents people calling on him by name as their God and thus worshiping him. If it would be helpful in your language, here and in verse 7, you could use an equivalent expression or plain language. If you have already translated the book of 1 Kings, see how you translated the similar expression in [1 Kings 8:16](../1ki/08/16.md). Alternate translation: [I will make Jerusalem a special place for people to worship me]
21:5	ynoh		rc://*/ta/man/translate/figs-explicit	בִּ⁠שְׁתֵּ֖י חַצְר֥וֹת בֵּית־יְהוָֽה	1	By **the two courts**, the author is referring to the inner court, where the priests offered sacrifices, and the outer court, where other Judeans could go. It may be helpful to clarify this for your readers. Alternate translation: [in the inner and outer courtyards of the temple of Yahweh]
21:6	w702		rc://*/ta/man/translate/figs-idiom	וְ⁠הֶעֱבִ֤יר אֶת־בְּנ⁠וֹ֙ בָּ⁠אֵ֔שׁ	1	See how you translated the similar expression in [16:3](../16/03.md). Alternate translation: [And he burned his son completely as an offering to an idol]
21:6	frf1		rc://*/ta/man/translate/translate-unknown	א֖וֹב	1	A **ritual pit** was a hole in the ground that was used in ceremonies to try to contact the spirits of dead people. If your readers would not be familiar with what a ritual pit was, in your translation you could use the name of a similar thing that your readers would recognize, or you could use a general expression. If you have already translated the book of 1 Samuel, see how you translated the same expression in [1 Samuel 28:3](../../1sa/28/03.md). Alternate translation: [a place to use to try to contact dead people]
21:6	djwp		rc://*/ta/man/translate/translate-unknown	וְ⁠יִדְּעֹנִ֑ים	1	The expression **familiar spirits** describes supernatural beings that people in this culture believed existed and could help them gain secret knowledge. If your readers would not be familiar with this, in your translation you could use the name of a similar thing that your readers would recognize, or you could use a general expression. If you have already translated the book of 1 Samuel, see how you translated the same expression in [1 Samuel 28:3](../../1sa/28/03.md). Alternate translation: [for spirits that people believed could give them secret knowledge]
21:6	msxb		rc://*/ta/man/translate/figs-idiom	הִרְבָּ֗ה לַ⁠עֲשׂ֥וֹת הָ⁠רַ֛ע	1	The author is using **multiplied doing evil** as a common expression of his culture to mean “did very many evil things.” If this phrase does not have that meaning in your language, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. Alternate translation: [He did evil after evil] or [He did very many evil things]
21:7	uw60		rc://*/ta/man/translate/figs-metonymy	בַּ⁠בַּ֨יִת הַ⁠זֶּ֜ה וּ⁠בִ⁠ירוּשָׁלִַ֗ם אֲשֶׁ֤ר בָּחַ֨רְתִּי֙ מִ⁠כֹּל֙ שִׁבְטֵ֣י יִשְׂרָאֵ֔ל אָשִׂ֥ים אֶת־שְׁמִ֖⁠י לְ⁠עוֹלָֽם	1	If you have already translated the book of 1 Kings, see how you translated the similar expression “for my name to be there” in [1 Kings 8:16](../1ki/08/16.md). In the context of the expression here **I will put my name**, the term **name** could refer to: (1) Yahweh providing a place for people to call on him by name as their God and thus worship him. Alternate translation: [I will make this temple in Jerusalem, which I have chosen from all of the tribes of Israel, a special place for people to worship me] or (2) Yahweh providing a place that would promote his reputation. Alternate translation: [I will make this temple in Jerusalem, which I have chosen from all of the tribes of Israel, a place that will promote my reputation]
21:7	ms8g		rc://*/ta/man/translate/figs-metonymy	מִ⁠כֹּל֙ שִׁבְטֵ֣י יִשְׂרָאֵ֔ל	1	Here the **tribes of Israel** represent their territories. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [from the whole territory of Israel]
21:8	wfpk		rc://*/ta/man/translate/figs-synecdoche	וְ⁠לֹ֣א אֹסִ֗יף לְ⁠הָנִיד֙ רֶ֣גֶל יִשְׂרָאֵ֔ל	1	Yahweh, envisioning all the Israelites as if they were a single person, their ancestor **Israel**, is using one part of that person, his **foot**, to mean all of him in the act of wandering. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [And I will not add to make the Israelites wander]
21:8	r5kl		rc://*/ta/man/translate/figs-idiom	וְ⁠לֹ֣א אֹסִ֗יף לְ⁠הָנִיד֙ רֶ֣גֶל יִשְׂרָאֵ֔ל	1	Yahweh is using **I will not add to make** as a common expression of this culture to mean “I will not again make.” If this phrase does not have that meaning in your language, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. Alternate translation: [And I will not make the Israelites wander again]
21:8	fd6l		rc://*/ta/man/translate/figs-metaphor	לַֽ⁠אֲבוֹתָ֑⁠ם	1	See how you translated the similar expression in [8:24](../08/24.md). Alternate translation: [to their ancestors]
21:9	zehd		rc://*/ta/man/translate/figs-idiom	מִ⁠פְּנֵ֖י בְּנֵ֥י יִשְׂרָאֵֽל	1	See how you translated the similar expression in [21:2](../21/02.md). Alternate translation: [on account of the Israelites]
21:10	za7t		rc://*/ta/man/translate/figs-metonymy	בְּ⁠יַד־עֲבָדָ֥י⁠ו הַ⁠נְּבִיאִ֖ים	1	See how you translated the similar expression in [9:36](../09/36.md). Alternate translation: [through the agency of his servants the prophets]
21:11	lc14		rc://*/ta/man/translate/figs-genericnoun	עָשׂ֥וּ הָ⁠אֱמֹרִ֖י אֲשֶׁ֣ר לְ⁠פָנָ֑י⁠ו	1	The author is not referring to a specific **Amorite**. He means the Amorites in general. (The verb translated as **did** is plural.) If it would be helpful to your readers, you could use an expression that would be more natural in your language. Alternate translation: [the Amorites did who were to his face]
21:11	qxv9		rc://*/ta/man/translate/figs-metonymy	אֲשֶׁ֣ר לְ⁠פָנָ֑י⁠ו	1	See how you translated the similar expression in [17:2](../17/02.md). Alternate translation: [who was before him]
21:12	vm7o		rc://*/ta/man/translate/figs-quotesinquotes	לָ⁠כֵ֗ן כֹּֽה־אָמַ֤ר יְהוָה֙ אֱלֹהֵ֣י יִשְׂרָאֵ֔ל הִנְ⁠נִי֙ מֵבִ֣יא רָעָ֔ה עַל־יְרוּשָׁלִַ֖ם וִֽ⁠יהוּדָ֑ה אֲשֶׁר֙ כָּל־שמעי⁠ו תִּצַּ֖לְנָה שְׁתֵּ֥י אָזְנָֽי⁠ו	1	If it would be clearer in your language, you could translate this so that there is not a quotation within a quotation. Alternate translation: [therefore Yahweh, the God of Israel, says to behold him, bringing disaster on Jerusalem and Judah that everyone hearing it, the two of his ears will tingle]
21:12	h39m		rc://*/ta/man/translate/figs-metonymy	אֲשֶׁר֙ כָּל־שמעי⁠ו תִּצַּ֖לְנָה שְׁתֵּ֥י אָזְנָֽי⁠ו	1	Yahweh is using a physical sensation that people will have (their **ears** will **tingle**) to represent the emotion that people will feel when they hear about this disaster. If it would be helpful in your language, you could use an equivalent expression or plain language. If you have already translated the book of 1 Samuel, see how you translated the similar expression in [1 Samuel 3:11](../1sa/03/11.md). Alternate translation: [that will horrify everyone who hears about it]
21:12	md2m		rc://*/ta/man/translate/figs-idiom	הִנְ⁠נִי֙ מֵבִ֣יא	1	See how you translated the similar expression in [19:7](../19/07.md). Alternate translation: [I am about to bring]
21:13	x1rj		rc://*/ta/man/translate/translate-unknown	וְ⁠נָטִ֣יתִי עַל־יְרוּשָׁלִַ֗ם אֵ֚ת קָ֣ו שֹֽׁמְר֔וֹן וְ⁠אֶת־מִשְׁקֹ֖לֶת בֵּ֣ית אַחְאָ֑ב	1	A **measuring line** is a cord with markings on it that is used to determine length. A **plumb line** is a weight on the end of a cord that is used to determine whether a wall is straight upright. Alternate translation: [And I will measure Jerusalem with the same marked cord that I used to measure Samaria, and I will determine whether Jerusalem is upright by using the same weight on the end of a cord that I used to determine whether the house of Ahab was upright]
21:13	a354		rc://*/ta/man/translate/figs-metaphor	וְ⁠נָטִ֣יתִי עַל־יְרוּשָׁלִַ֗ם אֵ֚ת קָ֣ו שֹֽׁמְר֔וֹן וְ⁠אֶת־מִשְׁקֹ֖לֶת בֵּ֣ית אַחְאָ֑ב	1	If builders using a **measuring line** or **plumb line** discovered that a structure was not the right size or that a wall was leaning, they would tear down the structure or wall. Yahweh is using these instruments to represent the standards by which he judged and punished the people of **Samaria** (the northern kingdom of Israel) and the descendants of **Ahab**. If it would be helpful in your language, you could state the meaning plainly. The UST models one way to do that.
21:13	l62w		rc://*/ta/man/translate/figs-simile	וּ⁠מָחִ֨יתִי אֶת־יְרוּשָׁלִַ֜ם כַּֽ⁠אֲשֶׁר־יִמְחֶ֤ה אֶת־הַ⁠צַּלַּ֨חַת֙ מָחָ֔ה וְ⁠הָפַ֖ךְ עַל־פָּנֶֽי⁠הָ	1	The point of this comparison is that just as a person who ensures that he has wiped a **dish** thoroughly by turning it over and wiping both sides, so Yahweh will **wipe Jerusalem away** thoroughly and completely. If it would be helpful in your language, you could make this point explicitly. Alternate translation: [And I will wipe Jerusalem away just as thoroughly as a person wipes a dish who turns it over to make sure that he has wiped both sides]
21:13	cu9w		rc://*/ta/man/translate/figs-idiom	וְ⁠הָפַ֖ךְ עַל־פָּנֶֽי⁠הָ	1	Yahweh is using the term **face** to mean the “front” of this **dish**. If this term does not have that meaning in your language, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. Alternate translation: [and turns it over and also wipes the back]
21:14-15	go4l		rc://*/ta/man/translate/translate-versebridge	וְ⁠נָטַשְׁתִּ֗י אֵ֚ת שְׁאֵרִ֣ית נַחֲלָתִ֔⁠י וּ⁠נְתַתִּ֖י⁠ם בְּ⁠יַ֣ד אֹֽיְבֵי⁠הֶ֑ם וְ⁠הָי֥וּ לְ⁠בַ֛ז וְ⁠לִ⁠מְשִׁסָּ֖ה לְ⁠כָל־אֹיְבֵי⁠הֶֽם׃ יַ֗עַן אֲשֶׁ֨ר עָשׂ֤וּ אֶת־הָ⁠רַע֙ בְּ⁠עֵינַ֔⁠י וַ⁠יִּהְי֥וּ מַכְעִסִ֖ים אֹתִ֑⁠י מִן־הַ⁠יּ֗וֹם אֲשֶׁ֨ר יָצְא֤וּ אֲבוֹתָ⁠ם֙ מִ⁠מִּצְרַ֔יִם וְ⁠עַ֖ד הַ⁠יּ֥וֹם הַ⁠זֶּֽה	1	If it would be more natural in your language, you could create a verse bridge and put verse 15 before verse 14, since verse 15 gives the reason for the result that verse 14 describes. Alternate translation: [And because they have done evil in my eyes and they have been making me angry from the day that their fathers came out from Egypt and to this day, I will abandon the remnant of my inheritance, and I will give them into the hand of their enemies. And they will become spoil and plunder for all of their enemies]
21:14	uhh1		rc://*/ta/man/translate/figs-quotesinquotes	וְ⁠נָטַשְׁתִּ֗י אֵ֚ת שְׁאֵרִ֣ית נַחֲלָתִ֔⁠י וּ⁠נְתַתִּ֖י⁠ם בְּ⁠יַ֣ד אֹֽיְבֵי⁠הֶ֑ם וְ⁠הָי֥וּ לְ⁠בַ֛ז וְ⁠לִ⁠מְשִׁסָּ֖ה לְ⁠כָל־אֹיְבֵי⁠הֶֽם	1	If it would be clearer in your language, you could translate this so that there is not a quotation within a quotation. Alternate translation: [Yahweh says that he will abandon the remnant of his inheritance, and he will give them into the hand of their enemies. And they will become spoil and plunder for all of their enemies]
21:14	uqw3		rc://*/ta/man/translate/figs-metaphor	נַחֲלָתִ֔⁠י	1	Yahweh is speaking of the people of Israel as if they were something that he had inherited as a lasting possession. He is referring to the Israelites as the people who were supposed to belong to him perpetually. If it would be clearer in your language, you could state the meaning plainly. If you have already translated the book of 1 Samuel, see how you translated the similar expression in [1 Samuel 10:1](../1sa/10/01.md). Alternate translation: [my people, who were supposed to belong to me perpetually]
21:14	h2ys		rc://*/ta/man/translate/figs-metonymy	וּ⁠נְתַתִּ֖י⁠ם בְּ⁠יַ֣ד אֹֽיְבֵי⁠הֶ֑ם	1	See how you translated the similar expression in [3:10](../03/10.md). Alternate translation: [and I will allow their enemies to have power over them]
21:14	zieg		rc://*/ta/man/translate/figs-doublet	וְ⁠הָי֥וּ לְ⁠בַ֛ז וְ⁠לִ⁠מְשִׁסָּ֖ה לְ⁠כָל־אֹיְבֵי⁠הֶֽם	1	The terms **spoil** and **plunder** mean similar things. Yahweh is using the two terms together for emphasis. If it would be clearer for your readers, you could express the emphasis with a single phrase. Alternate translation: [And all of their enemies will plunder them completely]
21:15	ht2g		rc://*/ta/man/translate/figs-quotesinquotes	יַ֗עַן אֲשֶׁ֨ר עָשׂ֤וּ אֶת־הָ⁠רַע֙ בְּ⁠עֵינַ֔⁠י וַ⁠יִּהְי֥וּ מַכְעִסִ֖ים אֹתִ֑⁠י מִן־הַ⁠יּ֗וֹם אֲשֶׁ֨ר יָצְא֤וּ אֲבוֹתָ⁠ם֙ מִ⁠מִּצְרַ֔יִם וְ⁠עַ֖ד הַ⁠יּ֥וֹם הַ⁠זֶּֽה	1	If it would be clearer in your language, you could translate this so that there is not a quotation within a quotation. Alternate translation: [Yahweh says that he will do this because they have done evil in his eyes and they have been making him angry from the day that their fathers came out from Egypt and to this day]
21:16	px69		rc://*/ta/man/translate/figs-metonymy	וְ⁠גַם֩ דָּ֨ם נָקִ֜י שָׁפַ֤ךְ מְנַשֶּׁה֙ הַרְבֵּ֣ה מְאֹ֔ד	1	The author is using the expression **poured out … blood** to represent killing, since blood pours out of people when they are killed violently. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [And Manasseh also killed very many innocent people] or [And Manasseh also had very many innocent people killed]
21:16	xhoa		rc://*/ta/man/translate/figs-idiom	עַ֛ד אֲשֶׁר־מִלֵּ֥א אֶת־יְרוּשָׁלִַ֖ם פֶּ֣ה לָ⁠פֶ֑ה	1	The author is using the term **mouth** to mean “end” or “side.” If this term does not have that meaning in your language, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. See how you translated the similar expression in [10:21](../10/21.md). Alternate translation: [until he filled Jerusalem from one end to the other] or [until he filled Jerusalem completely]
21:16	g78s		rc://*/ta/man/translate/figs-metaphor	עַ֛ד אֲשֶׁר־מִלֵּ֥א אֶת־יְרוּשָׁלִַ֖ם פֶּ֣ה לָ⁠פֶ֑ה	1	The author is speaking as if Jerusalem had been a container and Manasseh had actually **filled** it with blood. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [until people had been killed violently in every part of Jerusalem]
21:17	tfz7		rc://*/ta/man/translate/writing-endofstory	וְ⁠יֶ֨תֶר דִּבְרֵ֤י מְנַשֶּׁה֙ וְ⁠כָל־אֲשֶׁ֣ר עָשָׂ֔ה וְ⁠חַטָּאת֖⁠וֹ אֲשֶׁ֣ר חָטָ֑א הֲ⁠לֹא־הֵ֣ם כְּתוּבִ֗ים עַל־סֵ֛פֶר דִּבְרֵ֥י הַ⁠יָּמִ֖ים לְ⁠מַלְכֵ֥י יְהוּדָֽה	1	In this verse and the next verse, the author is concluding the story of Manasseh. To translate this verse, see how you translated the similar phrases in [1:18](../01/18.md).
21:17	le9r		rc://*/ta/man/translate/writing-poetry	וְ⁠חַטָּאת֖⁠וֹ אֲשֶׁ֣ר חָטָ֑א	1	The author is using a construction in which a verb and its object come from the same root. You may be able to use the same construction in your language to express the meaning here. Alternatively, your language may have another way of saying this. Alternate translation: [and the sins that he committed]
21:18	smm2		rc://*/ta/man/translate/figs-euphemism	וַ⁠יִּשְׁכַּ֤ב מְנַשֶּׁה֙ עִם־אֲבֹתָ֔י⁠ו	1	See how you translated the same expression in [8:24](../08/24.md). Alternate translation: [And Manasseh passed away] or [And Manasseh died]
21:18	hp8i		rc://*/ta/man/translate/figs-activepassive	וַ⁠יִּקָּבֵ֥ר	1	The expression **was buried** is a passive verbal form. If your language would not use that form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: [and people buried him]
21:19	cyq1		rc://*/ta/man/translate/writing-participants	בֶּן־עֶשְׂרִ֨ים וּ⁠שְׁתַּ֤יִם שָׁנָה֙ אָמ֣וֹן בְּ⁠מָלְכ֔⁠וֹ וּ⁠שְׁתַּ֣יִם שָׁנִ֔ים מָלַ֖ךְ בִּ⁠ירוּשָׁלִָ֑ם וְ⁠שֵׁ֣ם אִמּ֔⁠וֹ מְשֻׁלֶּ֥מֶת בַּת־חָר֖וּץ מִן־יָטְבָֽה	1	In this verse and the next three verses, the author is introducing **Amon** as a participant in the story as the new king of **Judah**. To translate this verse, see how you translated the similar expressions in [8:26](../08/26.md).
21:21	ihsd		rc://*/ta/man/translate/figs-metaphor	וַ⁠יֵּ֕לֶךְ בְּ⁠כָל־הַ⁠דֶּ֖רֶךְ אֲשֶׁר־הָלַ֣ךְ אָבִ֑י⁠ו	1	See how you translated the similar expression in [8:18](../08/18.md). Alternate translation: [And he lived just as his father had lived]
21:22	icsx		rc://*/ta/man/translate/figs-metaphor	וְ⁠לֹ֥א הָלַ֖ךְ בְּ⁠דֶ֥רֶךְ יְהוָֽה	1	See how you translated the similar expression in [8:18](../08/18.md). Alternate translation: [and he did not live as Yahweh wants people to live]
21:24	aohc		rc://*/ta/man/translate/figs-explicit	וַ⁠יַּךְ֙ עַם־הָ⁠אָ֔רֶץ אֵ֥ת	1	See how you translated the similar expression in [3:23](../03/23.md). Alternate translation: [But the people of the land killed]
