Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
18:46	xfbu		rc://*/ta/man/translate/figs-metonymy	לִ⁠פְנֵ֣י אַחְאָ֔ב	1	Here, **to the face of** represents being in front of Ahab. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [ahead of Ahab]
18:46	i729		rc://*/ta/man/translate/figs-idiom	עַד־בֹּאֲ⁠כָ֖ה יִזְרְעֶֽאלָ⁠ה	1	The author is using **your coming to Jezreel** as a common expression of his culture to mean “the entrance of Jezreel.” If this phrase does not have that meaning in your language, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. Alternate translation: [to the entrance of Jezreel]
19:intro	abcj				0	# 1 Kings 19 Chapter Introduction\n\n## Structure and Formatting\n\nIn this chapter, the author describes how Elijah had to flee for his life to escape from Jezebel, Ahab’s queen, who refused to stop worshiping Baal even after Elijah defeated all the prophets of Baal. Elijah went to Mount Horeb (also known as Mount Sinai), where Yahweh had made a covenant with the Israelites, to report that they had broken his covenant. But Yahweh reassured Elijah that many Israelites were still faithful, and he told him to appoint various leaders who would accomplish his purposes.\n\n  1. Elijah flees for his life from Jezebel (19:1–8)\n  2. Elijah speaks with Yahweh at Mount Horeb (19:9–18)\n  3. Elijah appoints Elisha as his successor (19:19–21)\n\n## Religious and Cultural Concepts in This Chapter\n\n### Why did Elijah not anoint the people whom Yahweh told him to anoint?\n\nIn 19:15–16, Yahweh tells Elijah to anoint Hazael as king of Aram, Jehu as king over Israel, and Elisha as his own successor. Elijah first goes to see Elisha, but he does not anoint him. Instead, he throws his cloak over him. And the subsequent narrative does not record Elijah anointing Hazael or Jehu either. Instead, somewhat later, Elisha speaks with Hazael, and he sends a messenger to speak with Jehu. So it might appear that Elijah did not obey what Yahweh told him to do. However, it seems best to understand the term “anoint” to represent the idea of “appoint.” Yahweh was not so much specifying a specific way in which Elijah was to appoint these new leaders as he was simply telling him to appoint them. The new kings would punish those who had worshiped idols, and Elisha would carry on the prophetic ministry of Elijah.\n\n## Translation Issues in This Chapter\n\n### “bread-cake” and “jug”\n\nIn 19:6, when the angel awakens Elijah and tells him to have some food and drink to strengthen himself for his journey, Elijah discovers that there is a “bread-cake” and a “jug” of water by his head. These are the same two terms that the widow in Zarephath used in 17:12 when she told Elijah that she did not have so much as a bread-cake, only a handful of flour and a little bit of oil in a jug. These details seem to be significant. They illustrate how Yahweh provided for Elijah, and for other people through Elijah, throughout his ministry. To show this to your readers, we recommend that you use the same words for “bread-cake” and “jug” in this chapter as in chapter 17.
19:1	f028		rc://*/ta/man/translate/figs-idiom	וְ⁠אֵ֨ת כָּל־אֲשֶׁ֥ר הָרַ֛ג	1	The author is using **all that he had killed** as a common expression of his culture to mean “all about how he had killed.” If this phrase does not have that meaning in your language, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. Alternate translation: [and all about how he had killed]
19:1	r0hz		rc://*/ta/man/translate/figs-synecdoche	הָרַ֛ג	1	See how you translated the similar expression in [18:40](../18/40.md). Alternate translation: [and had had the people kill]
19:2	zqo5		rc://*/ta/man/translate/writing-oathformula	כֹּֽה־יַעֲשׂ֤וּ⁠ן אֱלֹהִים֙ וְ⁠כֹ֣ה יוֹסִפ֔וּ⁠ן כִּֽי־כָ⁠עֵ֤ת מָחָר֙ אָשִׂ֣ים אֶֽת־נַפְשְׁ⁠ךָ֔ כְּ⁠נֶ֖פֶשׁ אַחַ֥ד מֵ⁠הֶֽם	1	Following the custom of this culture, Jezebel is swearing an oath by stating a condition and the consequence she is asking the gods to make happen if the condition is met. She is stating the consequence before the condition. If it would be helpful to your readers, in your translation, you could state the condition before the consequence. Alternate translation: [Unless I have made your life like the life of one from them by this time tomorrow, thus may the gods do, and thus may they add]
19:2	ktwo		rc://*/ta/man/translate/figs-idiom	וְ⁠כֹ֣ה יוֹסִפ֔וּ⁠ן	1	See how you translated the similar expression “and thus may he add” in [2:23](../02/23.md). Alternate translation: [and may they do even worse]
19:3	bhid		rc://*/ta/man/translate/translate-textvariants	וַ⁠יַּ֗רְא	1	Some ancient manuscripts read “And he saw.” The ULT follows that reading. Other ancient manuscripts read “And he was afraid.” If a translation of the Bible exists in your region, you may wish to use the reading that it uses. If a translation of the Bible does not exist in your region, you may wish to use the reading of the ULT.
19:3	w0vn		rc://*/ta/man/translate/figs-metaphor	וַ⁠יַּ֗רְא	1	The author is speaking as if Elijah actually **saw** something. He means that Elijah realized something. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [And he saw how things stood] or [And he realized what would happen if he stayed in Israel]
19:3	chl6		rc://*/ta/man/translate/figs-explicit	וַ⁠יָּ֨קָם֙	1	See how you translated the similar expression in [2:40](../02/40.md). Alternate translation: [and he took action]
19:3	upba		rc://*/ta/man/translate/figs-idiom	וַ⁠יֵּ֣לֶךְ אֶל־נַפְשׁ֔⁠וֹ	1	The author is using **went for his life** as a common expression of his culture to mean “fled to save his life” or “ran away to avoid being killed.” If this phrase does not have that meaning in your language, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. Alternate translation: [and ran for his life] or [and fled for safety]
19:3	j6cc		rc://*/ta/man/translate/writing-background	אֲשֶׁ֣ר לִֽ⁠יהוּדָ֑ה	1	The author is providing background information to help readers understand what happens next in the story. He is specifying that Beersheba was within the kingdom of **Judah**, not within Jezebel’s kingdom of Israel, to help readers understand that Elijah knew his servant would be safe if he left him there. In your translation, introduce this information in a way that would be natural in your own language and culture.
19:4	ar5s		rc://*/ta/man/translate/writing-pronouns	וְ⁠הֽוּא־הָלַ֤ךְ	1	See how you translated the similar expression in [2:8](../02/08.md). Alternate translation: [And for his part, he went]
19:4	lxwr		rc://*/ta/man/translate/figs-exclamations	רַ֗ב	1	Elijah is using a phrase that expresses a strong feeling of despair and exhaustion. There may be an equivalent word or phrase in your language that you can use in your translation to convey this feeling. If not, you could say what Elijah was feeling, or you could say what made him feel despair and exhaustion. Alternate translation: [I am as tired and discouraged as I can bear]
19:4	eqx9		rc://*/ta/man/translate/grammar-connect-logic-result	עַתָּ֤ה יְהוָה֙ קַ֣ח נַפְשִׁ֔⁠י כִּֽי־לֹא־ט֥וֹב אָנֹכִ֖י מֵ⁠אֲבֹתָֽ⁠י	1	If it would be more natural in your language, you could reverse the order of these phrases, since the second phrase gives the reason for the result that the first phrase describes. Alternate translation: [since I am not better than my fathers, take my life]
19:4	fnci		rc://*/ta/man/translate/figs-metaphor	לֹא־ט֥וֹב אָנֹכִ֖י מֵ⁠אֲבֹתָֽ⁠י	1	Elijah could be using the term **fathers** to mean: (1) his ancestors. Since they have died, he accepts that a time will come for him to die too, and it may as well be now. Alternate translation: [I do not need to keep living; after all, my ancestors have all died] or (2) the prophets who came before him, who had not gotten the people of Israel to worship Yahweh any more than he apparently had. (In [2 Kings 2:12](../2ki/02/12.md), Elisha calls Elijah “my father,” suggesting that this was a term that prophets used to describe their predecessors.) Alternate translation: [I have been no more successful than the prophets who came before me]
19:5	s8eu		rc://*/ta/man/translate/figs-metaphor	וְ⁠הִנֵּֽה־זֶ֤ה מַלְאָךְ֙ נֹגֵ֣עַ בּ֔⁠וֹ	1	See how you translated the comparable expression “behold” in [18:7](../18/07.md), where it similarly indicates that something happened suddenly. Alternate translation: [And suddenly an angel was touching him]
19:6	lhjd		rc://*/ta/man/translate/figs-metaphor	וְ⁠הִנֵּ֧ה	1	In this context, the author is using the term **behold** to focus the attention of his audience on what he is about to say. See how you translated the similar expression in [1:14](../01/14.md).
19:6	z4jj		rc://*/ta/man/translate/figs-possession	עֻגַ֥ת רְצָפִ֖ים	1	The author is using the possessive form to describe a **bread-cake** that someone, probably the angel, had baked on **hot stones**. If a speaker of your language would not use the possessive form for this, you could express this idea in another way. Alternate translation: [was a bread-cake baked on hot stones]
19:6	m7ap		rc://*/ta/man/translate/figs-hendiadys	וַ⁠יָּ֖שָׁב וַ⁠יִּשְׁכָּֽב	1	The phrase **returned and lay down** expresses a single idea. The word **returned** indicates in what way Elijah **lay down**. If it would be more natural in your language, you could express this meaning in a different way. Alternate translation: [and he lay down again]
19:7	vr8q		rc://*/ta/man/translate/figs-explicitinfo	וַ⁠יָּשָׁב֩ מַלְאַ֨ךְ יְהוָ֤ה ׀ שֵׁנִית֙	1	It might seem that the expression **returned a second time** contains extra information that would not be natural to express in your language. If so, you could shorten it. Alternate translation: [And the angel of Yahweh returned] [And the angel of Yahweh came a second time]
19:7	bxqh		rc://*/ta/man/translate/grammar-connect-logic-result	ק֣וּם אֱכֹ֑ל כִּ֛י רַ֥ב מִמְּ⁠ךָ֖ הַ⁠דָּֽרֶךְ	1	If it would be more natural in your language, you could reverse the order of these phrases, since the second phrase gives the reason for the result that the first phrase describes. Alternate translation: [Since the journey will be too much for you, arise, eat!]
19:7	wvrz		rc://*/ta/man/translate/figs-explicit	רַ֥ב מִמְּ⁠ךָ֖ הַ⁠דָּֽרֶךְ	1	The angel means that the journey will require more strength than Elijah has if he does not eat something more. You could include this information if that would be helpful to your readers. Alternate translation: [the journey will be too much for you if you do not eat something more]
19:9	q1qb		rc://*/ta/man/translate/figs-idiom	דְבַר־יְהוָה֙ אֵלָ֔י⁠ו	1	See how you translated the similar expression in [6:11](../06/11.md). Alternate translation: [Yahweh spoke a message to him]
19:9	cq4a		rc://*/ta/man/translate/figs-idiom	מַה־לְּ⁠ךָ֥ פֹ֖ה	1	Yahweh is using **What to you here** as a common expression of his culture to mean “What are you doing here?” or “Why have you come here?” If this phrase does not have that meaning in your language, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. Alternate translation: [What are you doing here] or [Why have you come here]
19:10	d8b8		rc://*/ta/man/translate/grammar-connect-logic-result	קַנֹּ֨א קִנֵּ֜אתִי לַ⁠יהוָ֣ה ׀ אֱלֹהֵ֣י צְבָא֗וֹת כִּֽי־עָזְב֤וּ בְרִֽיתְ⁠ךָ֙ בְּנֵ֣י יִשְׂרָאֵ֔ל אֶת־מִזְבְּחֹתֶ֣י⁠ךָ הָרָ֔סוּ וְ⁠אֶת־נְבִיאֶ֖י⁠ךָ הָרְג֣וּ בֶ⁠חָ֑רֶב	1	If it would be more natural in your language, you could reverse the order of these phrases, since the second phrase gives the reason for the result that the first phrase describes. Alternate translation: [Because the sons of Israel have forsaken your covenant, torn down your altars, and killed your prophets with the sword, being jealous, I have been jealous for Yahweh, the God of Armies]
19:10	pxmg		rc://*/ta/man/translate/figs-reduplication	קַנֹּ֨א קִנֵּ֜אתִי	1	Elijah is repeating forms of a verb that means “to be jealous” in order to intensify his expression of the idea that it conveys. If your language can repeat words for intensification, it would be appropriate to do that here in your translation. If not, your language may have another way of expressing the intensification. Alternate translation: [I have been very jealous]
19:10	ffuc		rc://*/ta/man/translate/figs-123person	לַ⁠יהוָ֣ה	1	Even though Elijah is speaking to Yahweh directly, he is speaking of him in the third person to show respect. If it would be helpful in your language, you could translate this with a respectful form in the second person. Alternate translation: [you, Yahweh]
19:10	ei58		rc://*/ta/man/translate/figs-metaphor	בְּנֵ֣י יִשְׂרָאֵ֔ל	1	See how you translated the similar expression in [6:1](../06/01.md). Alternate translation: [the Israelites]
19:10	nykf		rc://*/ta/man/translate/writing-pronouns	וָֽ⁠אִוָּתֵ֤ר אֲנִי֙ לְ⁠בַדִּ֔⁠י	1	Elijah is stating the pronoun **I** separately, even though the verb translated as **I am left** already includes this meaning. He is doing that to emphasize that he feeling isolated. If a speaker of your language would use an explicit pronoun for the same purpose, you may want to use that construction in your translation. If not, your language may have other ways of showing the meaning here. Alternate translation: [And I am the only one who is left]
19:11	a6mp		rc://*/ta/man/translate/figs-quotations	צֵ֣א וְ⁠עָמַדְתָּ֣ בָ⁠הָר֮ לִ⁠פְנֵ֣י יְהוָה֒ וְ⁠הִנֵּ֧ה יְהוָ֣ה עֹבֵ֗ר וְ⁠ר֣וּחַ גְּדוֹלָ֡ה וְ⁠חָזָ֞ק	1	The direct quotation from Yahweh may continue through the expression **passing by**. Alternate translation: [“Go out, and you shall stand on the mountain to the face of Yahweh, for behold, Yahweh will be passing by.” And a great and strong wind]
19:11	rl1d		rc://*/ta/man/translate/figs-metonymy	לִ⁠פְנֵ֣י & יְהוָ֣ה	1	Here, **to the face of** represents being in the presence of Yahweh. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [in the presence of Yahweh]
19:11	ogsc		rc://*/ta/man/translate/figs-123person	לִ⁠פְנֵ֣י & יְהוָ֣ה	1	Yahweh is speaking of himself in the third person, probably because he is giving an authoritative command. If it would be helpful in your language, you could translate this in the first person. Alternate translation: [in my presence]
19:11	v7qz		rc://*/ta/man/translate/figs-doublet	וְ⁠ר֣וּחַ גְּדוֹלָ֡ה וְ⁠חָזָ֞ק	1	The terms **great** and **strong** mean similar things. The author is using the two terms together for emphasis. If it would be clearer for your readers, you could express the emphasis with a single phrase. Alternate translation: [a very strong wind]
19:11	jrla		rc://*/ta/man/translate/figs-metonymy	לִ⁠פְנֵ֣י יְהוָ֔ה	1	Here, **to the face of** represents being in front of Yahweh. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [in front of Yahweh] or [as Yahweh approached]
19:12	txsj		rc://*/ta/man/translate/figs-abstractnouns	ק֖וֹל דְּמָמָ֥ה דַקָּֽה	1	If your language does not use an abstract noun for the idea of **stillness**, you could express the same idea in another way. Alternate translation: [there was a still, small voice] or [there was a soft, quiet voice]
19:13	tyaj		rc://*/ta/man/translate/translate-symaction	וַ⁠יָּ֤לֶט פָּנָי⁠ו֙ בְּ⁠אַדַּרְתּ֔⁠וֹ	1	Wrapping his face in his cloak was a symbolic action by which Elijah showed reverence and humility before God. He did not consider himself holy enough or worthy enough to look directly at Yahweh while Yahweh was speaking to him. (At the burning bush, Moses similarly hid his face and did not look at God, [Exodus 3:6](../exo/03/06.md).) If it would be helpful to your readers, you could explain the significance of this action in the text of your translation or in a footnote. Alternate translation: [that he reverently covered his face with his cloak]
19:13	ugww		rc://*/ta/man/translate/figs-idiom	מַה־לְּ⁠ךָ֥ פֹ֖ה	1	See how you translated the similar expression in [19:9](../19/09.md). Alternate translation: [What are you doing here] or [Why have you come here]
19:14	bt85		rc://*/ta/man/translate/figs-reduplication	קַנֹּ֨א קִנֵּ֜אתִי	1	What Elijah says here is identical to what he says in verse 10. See how you translated this expression and the rest of this statement there. Alternate translation: [I have been very jealous]
19:17	h57y		rc://*/ta/man/translate/figs-metonymy	מֵ⁠חֶ֥רֶב חֲזָאֵ֖ל & מֵ⁠חֶ֥רֶב יֵה֖וּא	1	Here, the **sword** of a person represents their attempt to kill someone. If it would be helpful in your language, you could use an equivalent expression or state the meaning plainly. Alternate translation: [from Hazael’s attempt to kill him … from Jehu’s attempt to kill him]
19:18	oddq		rc://*/ta/man/translate/figs-ellipsis	שִׁבְעַ֣ת אֲלָפִ֑ים	1	The author is leaving out some of the words that in many languages a sentence would need in order to be complete. You can supply these words from the context if that would be clearer in your language. Alternate translation: [7,000 people]
19:18	mtzt		rc://*/ta/man/translate/translate-numbers	שִׁבְעַ֣ת אֲלָפִ֑ים	1	This may be a rounded or symbolic number. It was conventional in this culture to use the number seven and multiples of ten to indicate completeness. However, rather than represent the number **7,000** in your translation with a phrase such as “a full number of people,” we recommend that you express the number and explain its possible symbolic meaning in a footnote.
19:18	c0of		rc://*/ta/man/translate/figs-synecdoche	כָּל־הַ⁠בִּרְכַּ֗יִם אֲשֶׁ֤ר לֹֽא־כָֽרְעוּ֙ לַ⁠בַּ֔עַל וְ⁠כָ֨ל־הַ⁠פֶּ֔ה אֲשֶׁ֥ר לֹֽא־נָשַׁ֖ק לֽ⁠וֹ	1	Yahweh is using part of people, their **knees** and **mouth**, to represent all of them in the action of remaining faithful to him and not worshiping Baal. If it would be helpful in your language, you could use an equivalent expression from your culture or state the meaning plainly. Alternate translation: [all of the people who have not bowed their knees to Baal and everyone who has not kissed him with his mouth]
19:18	t59x		rc://*/ta/man/translate/translate-symaction	כָּל־הַ⁠בִּרְכַּ֗יִם אֲשֶׁ֤ר לֹֽא־כָֽרְעוּ֙ לַ⁠בַּ֔עַל וְ⁠כָ֨ל־הַ⁠פֶּ֔ה אֲשֶׁ֥ר לֹֽא־נָשַׁ֖ק לֽ⁠וֹ	1	When people **bowed** to Baal and **kissed** his statue, these were symbolic actions by which they were expressing worship and devotion to Baal. If it would be helpful to your readers, you could explain the significance of these actions in the text of your translation or in a footnote. Alternate translation: [all of the people who have not bowed down to worship Baal and everyone who has not kissed his statue as an act of devotion]
19:19	ca2o		rc://*/ta/man/translate/figs-synecdoche	וְ⁠ה֣וּא חֹרֵ֔שׁ	1	The author is using one person who was involved in this **plowing**, Elisha, to represent him and everyone else who was involved. The context suggests that the others were servants and Elisha was directing them. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [And he was directing the plowing]
19:19	zg7v		rc://*/ta/man/translate/figs-ellipsis	שְׁנֵים־עָשָׂ֤ר צְמָדִים֙	1	The author is leaving out some of the words that in many languages a sentence would need in order to be complete. You can supply these words from the context if that would be clearer in your language. Alternate translation: [with 12 pairs of oxen]
19:19	plbi		rc://*/ta/man/translate/figs-metonymy	לְ⁠פָנָ֔י⁠ו	1	Here, **to his face** represents the other people who were plowing being in front of Elisha, where he could see them and supervise them. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [in front of him] or [under his supervision]
19:19	j1ok		rc://*/ta/man/translate/translate-symaction	וַ⁠יַּשְׁלֵ֥ךְ אַדַּרְתּ֖⁠וֹ אֵלָֽי⁠ו	1	When Elijah **threw his cloak** on Elisha, this was a symbolic action by which he showed that he was appointing Elisha to be his successor as a prophet. If it would be helpful to your readers, you could explain the significance of this action in the text of your translation or in a footnote. Alternate translation: [and he threw his cloak on him to show that he was appointing him as his successor]
19:20	f73w		rc://*/ta/man/translate/figs-synecdoche	אֶשְּׁקָה & לְ⁠אָבִ֣⁠י וּ⁠לְ⁠אִמִּ֔⁠י	1	Elisha is using one action that would be part of a ceremonial goodbye, a **kiss**, to represent the entire action of saying a proper goodbye to his parents. (The context shows that this involved a ceremonial meal.) If it would be helpful in your language, you could use an equivalent expression from your culture or state the meaning plainly. Alternate translation: [let me say a proper goodbye to my father and my mother]
19:20	jjnv		rc://*/ta/man/translate/grammar-connect-words-phrases	לֵ֣ךְ שׁ֔וּב כִּ֥י	1	Here the word **for** introduces not a reason but an explanation. Alternate translation: [Go, return. After all,]
19:20	gmp9		rc://*/ta/man/translate/figs-rquestion	מֶה־עָשִׂ֖יתִי לָֽ⁠ךְ	1	Elijah is using the question form for emphasis. If a speaker of your language would not use the question form for that purpose, you could translate this as a statement or as an exclamation. Alternate translation: [I have done nothing to you that would prevent that]
19:21	z6j8		rc://*/ta/man/translate/figs-explicit	וּ⁠בִ⁠כְלִ֤י הַ⁠בָּקָר֙ בִּשְּׁלָ֣⁠ם	1	The implication is that Elisha used the wooden plowing **equipment** to make a fire, on which he could put a pot of water and boil the meat from the oxen. You could include this information if that would be helpful to your readers. Alternate translation: [with the equipment of the oxen he made a fire and boiled them]
19:21	l2wi		rc://*/ta/man/translate/figs-possession	בִּשְּׁלָ֣⁠ם הַ⁠בָּשָׂ֔ר	1	The author is first indicating generally that Elisha boiled the oxen, and he is then indicating specifically what part of them he boiled. It may be natural in your language to use a possessive form here. Alternate translation: [their flesh]
20:intro	abck				0	# 1 Kings 20 Chapter Introduction\n\n## Structure and Formatting\n\nIn this chapter, the author relates how King Ben Hadad of Aram twice invaded the kingdom of Israel and how Yahweh enabled the Israelites to defeat him both times, even though they were greatly outnumbered. In the first battle, Yahweh had the youngest and least experienced Israelite soldiers lead the attack, and he enabled the Israelites to defeat the Arameans anyway. Yahweh did this to continue to show Ahab that he was the true God. But Ahab nevertheless disobeyed Yahweh and made a treaty with Ben Hadad.\n\n  1. Ben Hadad besieges the city of Samaria but is defeated (20:1–21)\n  2. Ben Hadad attacks Israel in the Valley of Aphek and is defeated again (20:22–30)\n  3. Ahab spares Ben Hadad’s life and makes a treaty with him (20:31–43)\n\n## Religious and Cultural Concepts in This Chapter\n\n### Why did Ben Hadad say to seize alive the Israelites who were coming out of Samaria?\n\nIn 20:18, after receiving a report that some Israelite men are coming out of the besieged city of Samaria, Ben Hadad tells his soldiers to capture them alive, whether they are coming out to negotiate for peace or to start an attack. Both of these things would not have been usual. Ancient armies respected messengers who were negotiating for peace. They allowed them to travel back and forth between opposing armies. So making these Israelites prisoners, if they were peace negotiators, would have violated the standards of this culture. But Ahab had already refused Ben Hadad’s demands, mocking his overconfidence (20:11), so Ben Hadad apparently would not conduct any further negotiations. Telling his soldiers to capture the Israelites alive if they were coming out to fight imprudently put his soldiers at risk, as that would be much more difficult and dangerous than seeking to kill them. Ben Hadad may have wanted to interrogate the men and find out the conditions in Samaria. But both of these orders reflect Ben Hadad’s overconfidence and complacency, which are also evident from the way he is getting drunk at midday even with a battle looming. This illustrates what a great military advantage he knew he had over the Israelites, and so it also shows the greatness of Yahweh’s power, since he enabled the Israelites to defeat Ben Hadad and his army.
20:1	sllz		rc://*/ta/man/translate/figs-infostructure	אֶת־כָּל־חֵיל֔⁠וֹ וּ⁠שְׁלֹשִׁ֨ים וּ⁠שְׁנַ֥יִם מֶ֛לֶךְ אִתּ֖⁠וֹ וְ⁠ס֣וּס וָ⁠רָ֑כֶב	1	If it would be more natural in your language, you may want to put the information that Ben Hadad brought his horses and chariots with the information that he gathered **all of his army**. Alternate translation: [all of his army and horse and chariot, and 32 kings with him]
20:1	buoj		rc://*/ta/man/translate/figs-ellipsis	וּ⁠שְׁלֹשִׁ֨ים וּ⁠שְׁנַ֥יִם מֶ֛לֶךְ אִתּ֖⁠וֹ	1	The author is leaving out some of the words that in many languages a sentence would need in order to be complete. You can supply these words from the context if that would be clearer in your language. Alternate translation: [and there were 32 kings with him]
20:1	l1yn		rc://*/ta/man/translate/grammar-collectivenouns	וְ⁠ס֣וּס וָ⁠רָ֑כֶב	1	In this verse, the words **horse and chariot** are singular in form, but they refer to all of Ben Hadad’s horses and chariots as a group. If it would be helpful in your language, you could use plural forms in your translation. Alternate translation: [and horses and chariots]
20:1	gb7z		rc://*/ta/man/translate/figs-explicitinfo	וַ⁠יַּ֗עַל	1	See how you translated the similar expression “he has gone down” in [1:25](../01/25.md). Alternate translation: [And he went]
20:1	bzol		rc://*/ta/man/translate/figs-metonymy	וַ⁠יִּלָּ֖חֶם בָּֽ⁠הּ	1	While the pronoun **it** refers to the city of Samaria, the author is using that city to represent its defenders. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [and he fought with the Israelite soldiers who were defending it]
20:3	mibp		rc://*/ta/man/translate/figs-metonymy	וַ⁠יֹּ֣אמֶר ל֗⁠וֹ	1	Ben Hadad did not personally speak the words that follow. His messengers spoke them on his behalf. It may be more natural in your language to use a plural pronoun to indicate this. Alternate translation: [and they said to him]
20:3	h57b		rc://*/ta/man/translate/figs-quotesinquotes	כֹּ֚ה אָמַ֣ר בֶּן־הֲדַ֔ד כַּסְפְּ⁠ךָ֥ וּֽ⁠זְהָבְ⁠ךָ֖ לִֽ⁠י־ה֑וּא וְ⁠נָשֶׁ֧י⁠ךָ וּ⁠בָנֶ֛י⁠ךָ הַ⁠טּוֹבִ֖ים לִ⁠י־הֵֽם	1	If it would be clearer in your language, you could translate this so that there is not a quotation within a quotation. Alternate translation: [Ben Hadad says that your silver and your gold are his, and your best wives and sons are his]
20:3	hfga		rc://*/ta/man/translate/figs-explicit	כַּסְפְּ⁠ךָ֥ וּֽ⁠זְהָבְ⁠ךָ֖ לִֽ⁠י־ה֑וּא וְ⁠נָשֶׁ֧י⁠ךָ וּ⁠בָנֶ֛י⁠ךָ הַ⁠טּוֹבִ֖ים לִ⁠י־הֵֽם	1	Ben Hadad assumes that King Ahab will know that he is making a demand backed by the threat of military force. You could say that explicitly if that would be helpful to your readers. Alternate translation: [If you do not give me your silver and your gold and your best wives and sons, I will destroy this city]
20:3	ap2j		rc://*/ta/man/translate/figs-gendernotations	וּ⁠בָנֶ֛י⁠ךָ	1	Here the masculine term **sons** has a generic sense that includes both male and female children. If it would be helpful to your readers, here and in verses 5 and 7 you could use language in your translation that is clearly inclusive of both male and female children. Alternate translation: [and your sons and daughters] or [and your children]
20:4	hhw3		rc://*/ta/man/translate/writing-quotations	וַ⁠יַּ֤עַן & וַ⁠יֹּ֔אמֶר	1	See how you translated the similar expression in [1:28](../01/28.md). Alternate translation: [answered]
20:4	txqn		rc://*/ta/man/translate/figs-metonymy	כִּ⁠דְבָרְ⁠ךָ֖	1	Here, **word** represents what Ben Hadad said by using words. If it would be clearer in your language, you could state the meaning plainly. Alternate translation: [Just as you have said]
20:5	lyia		rc://*/ta/man/translate/figs-quotemarks	כֹּֽה־אָמַ֥ר בֶּן־הֲדַ֖ד לֵ⁠אמֹ֑ר כִּֽי־שָׁלַ֤חְתִּי אֵלֶ֨י⁠ךָ֙ לֵ⁠אמֹ֔ר כַּסְפְּ⁠ךָ֧ וּ⁠זְהָבְ⁠ךָ֛ וְ⁠נָשֶׁ֥י⁠ךָ וּ⁠בָנֶ֖י⁠ךָ לִ֥⁠י תִתֵּֽן	1	There are three levels of quotation here. The author is quoting what the messengers said (level 1). The messengers are quoting what Ben Hadad has told them to say (level 2). This includes a quotation of something that Ben Hadad said previously (level 3). Use the appropriate punctuation in your language to mark these levels of quotation. Alternatively, you could translate this so that there is not a second-level or third-level quotation.
20:5	j8bx		rc://*/ta/man/translate/figs-quotesinquotes	כֹּֽה־אָמַ֥ר בֶּן־הֲדַ֖ד לֵ⁠אמֹ֑ר כִּֽי־שָׁלַ֤חְתִּי אֵלֶ֨י⁠ךָ֙ לֵ⁠אמֹ֔ר כַּסְפְּ⁠ךָ֧ וּ⁠זְהָבְ⁠ךָ֛ וְ⁠נָשֶׁ֥י⁠ךָ וּ⁠בָנֶ֖י⁠ךָ לִ֥⁠י תִתֵּֽן	1	If it would be clearer in your language, you could translate this so that there is not a quotation within a quotation. Alternate translation: [Ben Hadad says that he indeed sent to you and told you that you were to give him your silver and your gold and your wives and your sons]
20:6	fzav		rc://*/ta/man/translate/figs-synecdoche	כָּל־מַחְמַ֣ד עֵינֶ֔י⁠ךָ	1	Ben Hadad is using one part of Ahab, his **eyes**, to mean all of him in the act of desiring valuable possessions. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [every desire of yours]
20:6	fkua		rc://*/ta/man/translate/figs-abstractnouns	כָּל־מַחְמַ֣ד עֵינֶ֔י⁠ךָ	1	If your language does not use an abstract noun for the idea of **desire**, you could express the same idea in another way. Alternate translation: [everything that you desire] or [everything in which you delight]
20:6	zvhi		rc://*/ta/man/translate/figs-metonymy	יָשִׂ֥ימוּ בְ⁠יָדָ֖⁠ם	1	Here, **hand** represents the power or control of a person. If it would be helpful in your language, you could use an equivalent expression or state the meaning plainly. Alternate translation: [they will take into their possession] or [they will seize]
20:7	j6tl		rc://*/ta/man/translate/figs-idiom	דְּעֽוּ & וּ⁠רְא֔וּ	1	Ahab is using **know and see** as a common expression of his culture to mean “consider carefully.” If this phrase does not have that meaning in your language, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. If you have already translated the book of 2 Samuel, see how you translated the similar expression in [2 Samuel 24:13](../2sa/24/13.md). Alternate translation: [consider carefully]
20:7	ddhu		rc://*/ta/man/translate/grammar-connect-words-phrases	כִּֽי	1	Here, the word **for** introduces not a reason but an explanation. Alternate translation: [After all,]
20:8	iy1e		rc://*/ta/man/translate/figs-doublet	אַל־תִּשְׁמַ֖ע וְ⁠ל֥וֹא תֹאבֶֽה	1	The terms **hear** and **consent** mean similar things, since in this context “hear” means “agree.” The elders and people are using the two terms together for emphasis. If it would be clearer for your readers, you could express the emphasis with a single phrase. Alternate translation: [Do not agree at all]
