Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
119:118	ezko		rc://*/ta/man/translate/figs-abstractnouns	תַּרְמִיתָֽ⁠ם	1	If your language does not use an abstract noun for the idea of **deceit**, you could express the same idea in another way. Alternate translation: [how they deceive]
119:118	pwc2		rc://*/ta/man/translate/figs-abstractnouns	שֶׁ֝֗קֶר	1	If your language does not use an abstract noun for the idea of **falsehood**, you could express the same idea in another way. Alternate translation: [is false]
119:119	yol8		rc://*/ta/man/translate/figs-simile	סִגִ֗ים הִשְׁבַּ֥תָּ כָל־רִשְׁעֵי	1	The point of this comparison is that just as a metalworker removes **dross** or worthless waste from metal, so Yahweh removes **the wicked** from the earth. If it would be helpful in your language, you could make this point explicitly. Alternate translation: [You discard like worthless waste all the wicked of]
119:119	ly7i		rc://*/ta/man/translate/figs-nominaladj	רִשְׁעֵי־אָ֑רֶץ	1	The psalmist is using the adjective **wicked** as a noun to mean a certain kind of person. If it would be clearer in your language, you could translate this word with an equivalent phrase. Alternate translation: [those on earth who are wicked]
119:119	a7m8		rc://*/ta/man/translate/grammar-connect-logic-result	לָ֝⁠כֵ֗ן	1	The term translated as **therefore** indicates that what follows is a result of what came before. Use a connector in your language that makes this clear. Alternate translation: [This is why]
119:120	t6pt		rc://*/ta/man/translate/figs-synecdoche	סָמַ֣ר & בְשָׂרִ֑⁠י	1	The psalmist is using one part of a person, his **flesh**, to mean all of himself in the act of trembling with fear. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [I shudder]
119:120	ptds		rc://*/ta/man/translate/figs-abstractnouns	מִ⁠פַּחְדְּ⁠ךָ֣	1	If your language does not use an abstract noun for the idea of **dread**, you could express the same idea in another way. Alternate translation: [because I dread you]
119:120	migl		rc://*/ta/man/translate/grammar-connect-logic-result	וּֽ⁠מִ⁠מִּשְׁפָּטֶ֥י⁠ךָ יָרֵֽאתִי	1	The phrase **and I fear your judgments** is explaining the a reason for what came before. Use a connector in your language that makes it clear that what follows is a reason for what came before. Alternate translation: [because I fear your judgments]
119:121	mybl		rc://*/ta/man/translate/figs-abstractnouns	מִשְׁפָּ֣ט וָ⁠צֶ֑דֶק	1	If your language does not use abstract nouns for the ideas of **justice** and **righteousness**, you could express the same ideas in other ways. Alternate translation: [what is just and what is right]
119:122	cdkx		rc://*/ta/man/translate/figs-imperative	עֲרֹ֣ב עַבְדְּ⁠ךָ֣ לְ⁠ט֑וֹב אַֽל־יַעַשְׁקֻ֥⁠נִי זֵדִֽים	1	These are imperatives, but they communicate polite requests rather than commands. If the imperatives do not communicate polite requests for your readers, then use a form in your language that communicates polite requests. It may be helpful to add an expression such as “please” to make this clear. Alternate translation: [Please guarantee the safety of your servant; please do not let arrogant people oppress me]
119:122	j59f		rc://*/ta/man/translate/figs-explicit	עֲרֹ֣ב עַבְדְּ⁠ךָ֣	1	Here, **Be surety** means to be a guarantor for. If this phrase does not have that meaning for your readers, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. Alternate translation: [Guarantee the safety of your servant]
119:122	jl2i		rc://*/ta/man/translate/figs-123person	עַבְדְּ⁠ךָ֣	1	The psalmist is speaking of himself in the third person as **your servant** to show humility. If it would be helpful in your language, you could translate this in a humble form in the first person as modeled in the UST.
119:122	qs4n		rc://*/ta/man/translate/figs-nominaladj	זֵדִֽים	1	The psalmist is using the adjective **arrogant** as a noun to mean a certain kind of person. Your language may use adjectives in the same way. If not, you can translate this adjective with an equivalent phrase. Alternate translation: [arrogant people]
119:123	t9od		rc://*/ta/man/translate/figs-synecdoche	עֵ֭ינַ⁠י כָּל֣וּ	1	The psalmist is using one part of himself, his **eyes**, to mean all of himself in the act of watching and waiting. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [I have grown weary from watching]
119:123	c9bm		rc://*/ta/man/translate/figs-abstractnouns	לִֽ⁠ישׁוּעָתֶ֑⁠ךָ	1	If your language does not use an abstract noun for the idea of **salvation**, you could express the same idea in another way. Alternate translation: [waiting for you to rescue me]
119:123	hmk1		rc://*/ta/man/translate/figs-possession	וּ⁠לְ⁠אִמְרַ֥ת צִדְקֶֽ⁠ךָ	1	The psalmist is using the possessive form to describe a **word** that is characterized by **righteousness**. If a speaker of your language would not use the possessive form for this, you could express this idea in another way. Alternate translation: [and for your righteous word]
119:123	azp1		rc://*/ta/man/translate/figs-abstractnouns	צִדְקֶֽ⁠ךָ	1	If your language does not use an abstract noun for the idea of **righteousness**, you could express the same idea in another way. Alternate translation: [your righteous promise]
119:124	jfk3		rc://*/ta/man/translate/figs-123person	עַבְדְּ⁠ךָ֥	1	The psalmist is speaking of himself in the third person as **your servant** to show humility. If it would be helpful in your language, you could translate this in a humble form in the first person as modeled in the UST.
119:124	semx		rc://*/ta/man/translate/figs-abstractnouns	כְ⁠חַסְדֶּ֗⁠ךָ	1	If your language does not use an abstract noun for the idea of **covenant faithfulness**, you could express the same idea in another way. Alternate translation: [by loving me faithfully as you have promised]
119:126	mzoz		rc://*/ta/man/translate/grammar-connect-logic-result	עֵ֭ת לַ⁠עֲשׂ֣וֹת לַ⁠יהוָ֑ה הֵ֝פֵ֗רוּ תּוֹרָתֶֽ⁠ךָ	1	If it would be more natural in your language, you could reverse the order of these phrases, since the second phrase gives the reason for the result that the first phrase describes. Alternate translation: [Because they have broken your law, it is time for Yahweh to act]
119:126	qom9		rc://*/ta/man/translate/figs-123person	לַ⁠יהוָ֑ה	1	The psalmist is speaking of Yahweh in the third person even though he has been addressing him directly. If it would be helpful in your language, you could translate this in the second person. Alternate translation: [for you, Yahweh,]
119:127	m9qq		rc://*/ta/man/translate/grammar-connect-logic-result	עַל־כֵּ֭ן אָהַ֣בְתִּי מִצְוֺתֶ֑י⁠ךָ	1	The term translated as **Therefore** indicates that what follows is a result of the psalmist’s reaction to what came before. Here the psalmist’s reaction to the commandments is in contrast with those mentioned in the previous verse who broke Yahweh’s laws. Use a connector in your language that makes this clear. Alternate translation: [Because, unlike those people, I love your commandments]
119:128	s8hp		rc://*/ta/man/translate/grammar-connect-logic-result	עַל־כֵּ֤ן	1	The term translated as **Therefore** indicates that what follows is a result of what came before. Use a connector in your language that makes this clear. Alternate translation: [Because of this]
119:128	dl98		rc://*/ta/man/translate/figs-metaphor	כָּל־אֹ֖רַח שֶׁ֣קֶר	1	Here the psalmist is speaking of behavior as if it were a **path** that a person walks on. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [every way of living that is false]
119:128	ifm0		rc://*/ta/man/translate/figs-possession	כָּל־אֹ֖רַח שֶׁ֣קֶר	1	The psalmist is using the possessive form to describe a **path** that is characterized by **falsehood**. If a speaker of your language would not use the possessive form for this, you could express this idea in another way. Alternate translation: [every false path]
119:128	bk9f		rc://*/ta/man/translate/figs-abstractnouns	שֶׁ֣קֶר	1	If your language does not use an abstract noun for the idea of **falsehood**, you could express the same idea in another way. Alternate translation: [what is false]
119:129	rpdl		rc://*/ta/man/translate/figs-synecdoche	נְצָרָ֥תַ⁠ם נַפְשִֽׁ⁠י	1	The psalmist is using one part of himself, his **soul**, to mean all of himself. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [I have kept them]
119:130	jpep		rc://*/ta/man/translate/figs-metaphor	פֵּ֖תַח דְּבָרֶ֥י⁠ךָ יָאִ֗יר	1	Here the psalmist is speaking of understanding and insight that he gets from Yahweh’s words as if it were a **light** shining through an open **doorway**. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [When your words are explained, they bring insight]
119:130	taky		rc://*/ta/man/translate/figs-abstractnouns	מֵבִ֥ין פְּתָיִֽים	1	If your language does not use an abstract noun for the idea of **understanding**, you could express the same idea in another way. Alternate translation: [helping the simple to understand]
119:130	blfv		rc://*/ta/man/translate/figs-nominaladj	פְּתָיִֽים	1	SPEAKER is using the adjective **simple** as a noun to mean a certain kind of person. Your language may use adjectives in the same way. If not, you can translate this adjective with an equivalent phrase. Alternate translation: [those who are unlearned]
119:131	nhup		rc://*/ta/man/translate/grammar-connect-logic-result	פִּֽ⁠י־פָ֭עַרְתִּי וָ⁠אֶשְׁאָ֑פָ⁠ה כִּ֖י לְ⁠מִצְוֺתֶ֣י⁠ךָ יָאָֽבְתִּי	1	If it would be more natural in your language, you could reverse the order of these phrases, since the second phrase gives the reason for the result that the first phrase describes. Alternate translation: [Because I long for your commandments, I open wide my mouth and I pant]
119:131	a5q6		rc://*/ta/man/translate/figs-metaphor	פִּֽ⁠י־פָ֭עַרְתִּי וָ⁠אֶשְׁאָ֑פָ⁠ה	1	Here the psalmist is speaking of his spiritual desire for Yahweh’s commandments as if it caused him to **open wide** his **mouth** and **pant**. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [I eagerly desire and yearn deeply]
119:132	qwp6		rc://*/ta/man/translate/figs-abstractnouns	כְּ֝⁠מִשְׁפָּ֗ט	1	If your language does not use an abstract noun for the idea of **judgment**, you could express the same idea in another way. Alternate translation: [according to how you judge]
119:132	qg7t		rc://*/ta/man/translate/figs-metaphor	פְּנֵה־אֵלַ֥⁠י	1	The psalmist is speaking as if God were not looking at him and he asked him to **turn to** him and notice him. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [Consider me]
119:132	kc0b		rc://*/ta/man/translate/figs-metonymy	שְׁמֶֽ⁠ךָ	1	Here, **your name** represents Yahweh himself, including his character and reputation. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [everything about who you are]
119:133	lqhd		rc://*/ta/man/translate/figs-metaphor	פְּ֭עָמַ⁠י הָכֵ֣ן בְּ⁠אִמְרָתֶ֑⁠ךָ	1	Here the psalmist is speaking of his conduct in life as if it were **steps** that Yahweh could **Establish** or direct. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [Guide my conduct by your word]
119:133	xcbr		rc://*/ta/man/translate/figs-personification	וְֽ⁠אַל־תַּשְׁלֶט־בִּ֥⁠י כָל־אָֽוֶן	1	The psalmist is speaking of **iniquity** as if it were (1) a living thing that could **rule over** someone, Alternate translation: [and do not let me be controlled by any sin] or (2) evil men that could have power over the psalmist. Alternate translation: [and do not let wicked men have power over me]
119:133	mx0t		rc://*/ta/man/translate/figs-abstractnouns	אָֽוֶן	1	If your language does not use an abstract noun for the idea of **iniquity**, you could express the same idea in another way. Alternate translation: [wicked thing]
119:134	p1zw		rc://*/ta/man/translate/figs-abstractnouns	מֵ⁠עֹ֣שֶׁק אָדָ֑ם	1	If your language does not use an abstract noun for the idea of **oppression**, you could express the same idea in another way. Alternate translation: [from those who mistreat me]
119:134	f53m		rc://*/ta/man/translate/figs-possession	מֵ⁠עֹ֣שֶׁק אָדָ֑ם	1	The psalmist is using the possessive form to describe **oppression** that is performed by **man**. If a speaker of your language would not use the possessive form for this, you could express this idea in another way. Alternate translation: [from those who mistreat me]
119:135	ik0e		rc://*/ta/man/translate/figs-metaphor	פָּ֭נֶי⁠ךָ הָאֵ֣ר	1	Here the psalmist is speaking of Yahweh showing favor and kindness as if his **face** could **shine** on someone. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [Show favor]
119:135	bsuz		rc://*/ta/man/translate/figs-metonymy	פָּ֭נֶי⁠ךָ	1	Here, **your face** represents Yahweh’s presence and attention. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [your presence]
119:135	ixam		rc://*/ta/man/translate/figs-123person	בְּ⁠עַבְדֶּ֑⁠ךָ	1	The psalmist is speaking of himself in the third person as **your servant** to show humility. If it would be helpful in your language, you could translate this in a humble form in the first person. Alternate translation: [on me, your servant]
119:136	t9i1		rc://*/ta/man/translate/figs-metaphor	פַּלְגֵי־מַ֭יִם יָרְד֣וּ עֵינָ֑⁠י	1	Here the psalmist is speaking of his many tears as if they were **Streams of water** coming out of his **eyes**. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [I weep greatly]
119:136	q12i		rc://*/ta/man/translate/writing-pronouns	לֹא־שָׁמְר֥וּ תוֹרָתֶֽ⁠ךָ	1	Here the psalmist is using the pronoun **they** in a general sense, not to refer to specific people. Use an expression for this that would be natural in your language. Alternate translation: [people do not keep your law]
119:137	lzm4		rc://*/ta/man/translate/figs-parallelism	צַדִּ֣יק אַתָּ֣ה יְהוָ֑ה וְ֝⁠יָשָׁ֗ר מִשְׁפָּטֶֽי⁠ךָ	1	These two phrases mean basically the same thing. The second emphasizes the meaning of the first by repeating the same idea with different words. If it would be helpful to your readers, you could connect the phrases with a word that shows that the second phrase is repeating the first one, not saying something additional. Alternate translation: [Righteous are you, Yahweh, indeed, upright are your judgments]
119:138	flam		rc://*/ta/man/translate/figs-abstractnouns	צֶ֣דֶק עֵדֹתֶ֑י⁠ךָ וֶֽ⁠אֱמוּנָ֥ה מְאֹֽד	1	If your language does not use abstract nouns for the ideas of **righteousness** and **faithfulness**, you could express the same ideas in other ways. Alternate translation: [your testimonies rightly and faithfully beyond measure]
119:139	w6xh		rc://*/ta/man/translate/figs-abstractnouns	צִמְּתַ֥תְ⁠נִי קִנְאָתִ֑⁠י	1	If your language does not use an abstract noun for the idea of **zeal**, you could express the same idea in another way. Alternate translation: [I am overwhelmingly angry]
119:140	c5uw		rc://*/ta/man/translate/figs-metaphor	צְרוּפָ֖ה אִמְרָתְ⁠ךָ֥ מְאֹ֗ד	1	Here the psalmist is speaking of the purity of Yahweh’s **word** as if it were metal that has been **refined** by fire to remove impurities. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [Your word is completely pure]
119:140	ogwg		rc://*/ta/man/translate/figs-activepassive	צְרוּפָ֖ה אִמְרָתְ⁠ךָ֥ מְאֹ֗ד	1	The expression **is refined** is a passive verbal form. If it would be unnatural to use that form, you could express the idea in active form or in another way that is natural in your language. If you need to say who does the action, the context indicates that it is Yahweh. Alternate translation: [You have completely tested and proven your word to be pure]
119:140	qqqd		rc://*/ta/man/translate/figs-123person	וְֽ⁠עַבְדְּ⁠ךָ֥	1	The psalmist is speaking of himself in the third person as **your servant** to show humility. If it would be helpful in your language, you could translate this in a humble form in the first person as modeled in the UST.
119:141	oami		rc://*/ta/man/translate/figs-activepassive	וְ⁠נִבְזֶ֑ה	1	The expression **despised** is a passive verbal form. If it would be unnatural to use that form, you could express the idea in active form or in another way that is natural in your language. If you need to say who does the action, the context indicates that it is people generally. Alternate translation: [and others look down on me]
119:141	zejk		rc://*/ta/man/translate/figs-doublenegatives	לֹ֣א שָׁכָֽחְתִּי	1	This is a double negative, consisting of the negative particle **not** and the negative word **forgotten** to emphasize that he will carefully remember Yahweh’s precepts. If it would be clearer in your language, you could use a positive expression to translate this. Alternate translation: [I have carefully kept in my mind]
119:142	kagg		rc://*/ta/man/translate/figs-abstractnouns	צִדְקָתְ⁠ךָ֣ צֶ֣דֶק לְ⁠עוֹלָ֑ם	1	If your language does not use an abstract noun for the idea of **righteousness**, you could express the same idea in another way. Alternate translation: [You always do what is right, and you will always be righteous]
119:142	tdhv		rc://*/ta/man/translate/figs-abstractnouns	אֱמֶֽת	1	If your language does not use an abstract noun for the idea of **truth**, you could express the same idea in another way. Alternate translation: [trustworthy]
119:143	fxji		rc://*/ta/man/translate/figs-abstractnouns	צַר־וּ⁠מָצ֥וֹק מְצָא֑וּ⁠נִי	1	If your language does not use an abstract noun for the idea of **distress**, you could express the same idea in another way. Alternate translation: [I am troubled and distressed]
119:143	kgam		rc://*/ta/man/translate/figs-doublet	צַר־וּ⁠מָצ֥וֹק מְצָא֑וּ⁠נִי	1	The terms **Narrow** and **distress** mean similar things. The psalmist is using the two terms together for emphasis. If it would be clearer for your readers, you could express the emphasis with a single phrase. Alternate translation: [Great trouble has found me]
119:143	zrj8		rc://*/ta/man/translate/figs-personification	צַר־וּ⁠מָצ֥וֹק מְצָא֑וּ⁠נִי	1	The psalmist is speaking of **Narrow and distress** as if they were living things that could have **found** a person. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [I am experiencing great trouble]
119:143	cqz8		rc://*/ta/man/translate/figs-abstractnouns	מִ֝צְוֺתֶ֗י⁠ךָ שַׁעֲשֻׁעָֽ⁠י	1	If your language does not use an abstract noun for the idea of **delight**, you could express the same idea in another way. Alternate translation: [your commandments delight me]
119:144	truq		rc://*/ta/man/translate/figs-abstractnouns	צֶ֖דֶק עֵדְוֺתֶ֥י⁠ךָ לְ⁠עוֹלָ֗ם	1	If your language does not use an abstract noun for the idea of **righteousness**, you could express the same idea in another way. Alternate translation: [Your testimonies are righteous forever]
119:144	o3rs		rc://*/ta/man/translate/figs-possession	צֶ֖דֶק עֵדְוֺתֶ֥י⁠ךָ לְ⁠עוֹלָ֗ם	1	The psalmist is using the possessive form to describe **testimonies** that are characterized by **righteousness**. If a speaker of your language would not use the possessive form for this, you could express this idea in another way. Alternate translation: [Your righteous testimonies last forever]
119:144	hsfb		rc://*/ta/man/translate/figs-abstractnouns	הֲבִינֵ֥⁠נִי	1	If your language does not use an abstract noun for the idea of **understanding**, you could express the same idea in another way. Alternate translation: [enable me to understand them]
119:145	bj6e		rc://*/ta/man/translate/figs-metaphor	בְ⁠כָל־לֵ֭ב	1	Here the **heart** represents where a person’s intentions and motives exist. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [with complete sincerity]
119:146	wl8v		rc://*/ta/man/translate/figs-imperative	הוֹשִׁיעֵ֑⁠נִי	1	The psalmist is using the imperative **save me** to make a request to Yahweh. If the imperative does not communicate a polite request for your readers, then use a form in your language that communicates a polite request. It may be helpful to add an expression such as “please” to make this clear. Alternate translation: [please save me]
119:147	boy1		rc://*/ta/man/translate/figs-idiom	קִדַּ֣מְתִּי בַ֭⁠נֶּשֶׁף	1	The psalmist is using **preempt the dawn** as a common expression of his culture to mean rising before the sun comes up. If this phrase does not have that meaning for your readers, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. Alternate translation: [I wake up before daylight]
119:148	izte		rc://*/ta/man/translate/figs-metonymy	קִדְּמ֣וּ עֵ֭ינַ⁠י אַשְׁמֻר֑וֹת	1	Here, **My eyes preempt the night watches** represents the psalmist staying awake throughout the night (the night was divided into 3 periods called **watches**). If it would be helpful in your language, you could use an equivalent expression or state the meaning plainly. Alternate translation: [I stay awake through the night]
119:148	vxsz		rc://*/ta/man/translate/grammar-connect-logic-goal	לָ֝⁠שִׂ֗יחַ בְּ⁠אִמְרָתֶֽ⁠ךָ	1	The phrase **to meditate on your word** communicates the purpose for staying awake. The psalmist stays awake in order to think about what Yahweh has said. If it would be helpful in your language, you could make this connection more explicit. Alternate translation: [in order to meditate on your word]
119:149	t8jj		rc://*/ta/man/translate/figs-metonymy	ק֭וֹלִ⁠י שִׁמְעָ֣⁠ה	1	Here, **my voice** represents what the psalmist says when he prays. If it would be helpful in your language, you could use an equivalent expression or state the meaning plainly. Alternate translation: [Hear my prayer]
119:149	kbl4		rc://*/ta/man/translate/figs-abstractnouns	כְ⁠חַסְדֶּ֑⁠ךָ	1	If your language does not use an abstract noun for the idea of **covenant faithfulness**, you could express the same idea in another way. Alternate translation: [loving me faithfully as you have promised]
119:149	f6w4		rc://*/ta/man/translate/figs-abstractnouns	כְּֽ⁠מִשְׁפָּטֶ֥⁠ךָ	1	If your language does not use an abstract noun for the idea of **judgment**, you could express the same idea in another way. Alternate translation: [according to the way you judge]
119:149	cc6r			חַיֵּֽ⁠נִי	1	The psalmist is speaking as if he were dead and is asking Yahweh to **revive** or make him alive again. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [bring me back to right living]
119:150	gpuz		rc://*/ta/man/translate/figs-abstractnouns	רֹדְפֵ֣י זִמָּ֑ה	1	If your language does not use an abstract noun for the idea of **evil purpose**, you could express the same idea in another way. Alternate translation: [Those who are scheming to do evil things to me]
119:150	ymge		rc://*/ta/man/translate/figs-metaphor	מִ⁠תּוֹרָתְ⁠ךָ֥ רָחָֽקוּ	1	The psalmist is speaking of the wicked people as if they were physically **far away** from Yahweh’s law. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [they do not obey your law at all]
119:151	fpb7		rc://*/ta/man/translate/figs-metaphor	קָר֣וֹב אַתָּ֣ה יְהוָ֑ה	1	The psalmist is speaking of the closeness of Yahweh’s presence and help as if he were physically **Near**. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [You are present with me, Yahweh]
119:151	al0x		rc://*/ta/man/translate/figs-abstractnouns	אֱמֶֽת	1	If your language does not use an abstract noun for the idea of **truth**, you could express the same idea in another way. Alternate translation: [are true]
119:152	rqx8		rc://*/ta/man/translate/figs-metaphor	כִּ֖י לְ⁠עוֹלָ֣ם יְסַדְתָּֽ⁠ם	1	Here the psalmist is speaking of Yahweh’s testimonies as if they were a structure built on a strong foundation that will last **forever**. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [that you issued them to last forever]
119:153	n0ky		rc://*/ta/man/translate/figs-abstractnouns	עָנְיִ֥⁠י	1	If your language does not use an abstract noun for the idea of **affliction**, you could express the same idea in another way. Alternate translation: [how I am afflicted]
119:153	mlqv		rc://*/ta/man/translate/grammar-connect-logic-result	כִּי־תֽ֝וֹרָתְ⁠ךָ֗ לֹ֣א שָׁכָֽחְתִּי	1	Here, **for** introduces the reason why the psalmist appeals to Yahweh. He grounds his request in his faithfulness to Yahweh’s law. If it would be helpful in your language, you could make this connection more explicit as modeled in the UST.
119:154	b86p		rc://*/ta/man/translate/writing-poetry	רִיבָ֣⁠ה רִ֭יבִ⁠י	1	The psalmist is using a construction in which the verb and its object come from the same root. You may be able to use the same construction in your language to express the meaning here. Alternatively, your language may have another way of saying this. Alternate translation: [Please defend my cause]
119:154	dfss		rc://*/ta/man/translate/grammar-connect-logic-result	לְ⁠אִמְרָתְ⁠ךָ֥	1	The word translated as **for** indicates that what follows is a reason for what came before. Use a connector in your language that makes it clear that what follows is a reason for what came before. Alternate translation: [because of what you have promised]
119:154	jj2b		rc://*/ta/man/translate/figs-metaphor	חַיֵּֽ⁠נִי	1	The psalmist is speaking as if he were dead and is asking Yahweh to **revive** or make him alive again. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [preserve my life]
119:155	ljgd		rc://*/ta/man/translate/grammar-connect-logic-result	רָח֣וֹק מֵ⁠רְשָׁעִ֣ים יְשׁוּעָ֑ה כִּֽי־חֻ֝קֶּי⁠ךָ לֹ֣א דָרָֽשׁוּ	1	If it would be more natural in your language, you could reverse the order of these phrases, since the second phrase gives the reason for the result that the first phrase describes. Alternate translation: [Because the wicked have not sought your statutes, salvation is far from them]
119:155	z5ha		rc://*/ta/man/translate/figs-metaphor	רָח֣וֹק מֵ⁠רְשָׁעִ֣ים יְשׁוּעָ֑ה	1	The psalmist is speaking of Yahweh not saving the wicked as if **Salvation** were an object that was physically **far** from them. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [The wicked have no hope of being delivered]
119:155	lq7t		rc://*/ta/man/translate/figs-abstractnouns	יְשׁוּעָ֑ה	1	If your language does not use an abstract noun for the idea of **Salvation**, you could express the same idea in another way. Alternate translation: [Being saved]
119:155	qys9		rc://*/ta/man/translate/figs-nominaladj	מֵ⁠רְשָׁעִ֣ים	1	The psalmist is using the adjective **wicked** as a noun to refer to a type of person. If your language does not use adjectives this way, you could translate this with an equivalent phrase. Alternate translation: [from those who are wicked]
119:156	wfug		rc://*/ta/man/translate/figs-abstractnouns	רַחֲמֶ֖י⁠ךָ	1	If your language does not use an abstract noun for the idea of **compassions**, you could express the same idea in another way. Alternate translation: [Your acts of compassion]
119:156	sizw		rc://*/ta/man/translate/figs-abstractnouns	כְּֽ⁠מִשְׁפָּטֶ֥י⁠ךָ	1	If your language does not use an abstract noun for the idea of **judgments**, you could express the same idea in another way. Alternate translation: [according to the way you judge]
119:156	xlc3		rc://*/ta/man/translate/figs-metaphor	חַיֵּֽ⁠נִי	1	The psalmist is speaking as if he were dead and is asking Yahweh to **revive** or make him alive again. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [preserve my life]
119:157	kraj		rc://*/ta/man/translate/figs-doublet	רֹדְפַ֣⁠י וְ⁠צָרָ֑⁠י	1	The terms **my pursuers** and **my adversaries** mean similar things. The psalmist is using the two terms together for emphasis. If it would be clearer for your readers, you could express the emphasis with a single phrase. Alternate translation: [my enemies who pursue me]
119:157	qh8x		rc://*/ta/man/translate/figs-metaphor	מֵ֝⁠עֵדְוֺתֶ֗י⁠ךָ לֹ֣א נָטִֽיתִי	1	The psalmist is speaking of obedience to Yahweh’s **testimonies** as if it were staying on a physical path, and disobedience as if it were to **turn aside** from that path. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [I do not disobey your testimonies]
119:158	tfn8		rc://*/ta/man/translate/figs-nominaladj	בֹ֭גְדִים	1	The psalmist is using the adjective **treacherous** as a noun to refer to a type of person. If your language does not use adjectives this way, you could translate this with an equivalent phrase. Alternate translation: [treacherous people]
119:159	hs7k		rc://*/ta/man/translate/figs-abstractnouns	כְּֽ⁠חַסְדְּ⁠ךָ֥	1	If your language does not use an abstract noun for the idea of **covenant faithfulness**, you could express the same idea in another way. Alternate translation: [according to how you love me so faithfully]
119:159	sr64		rc://*/ta/man/translate/figs-metaphor	חַיֵּֽ⁠נִי	1	The psalmist is speaking as if he were dead and is asking Yahweh to **revive** or make him alive again. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [preserve my life]
119:160	bwkf		rc://*/ta/man/translate/figs-metaphor	רֹאשׁ־דְּבָרְ⁠ךָ֥	1	The psalmist is speaking of the essence or totality of Yahweh’s **word** as if it were the **head**. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [The essence of your word]
119:160	xp7c		rc://*/ta/man/translate/figs-abstractnouns	אֱמֶ֑ת	1	If your language does not use an abstract noun for the idea of **truth**, you could express the same idea in another way. Alternate translation: [is trustworthy]
119:160	pted		rc://*/ta/man/translate/figs-possession	כָּל־מִשְׁפַּ֥ט צִדְקֶֽ⁠ךָ	1	The psalmist is using the possessive form to describe **judgment** characterized by Yahweh’s **righteousness**. If it would be helpful in your language, you could express this differently. Alternate translation: [every judgment that comes from your righteousness]
119:160	shrp		rc://*/ta/man/translate/figs-abstractnouns	צִדְקֶֽ⁠ךָ	1	If your language does not use an abstract noun for the idea of **righteousness**, you could express the same idea in another way. Alternate translation: [of your right standards]
119:161	rjaw		rc://*/ta/man/translate/grammar-connect-logic-contrast	ו⁠מ⁠דברי⁠ך פָּחַ֥ד לִבִּֽ⁠י	1	Here, **and** introduces a contrast. Even though his enemies are persecuting the psalmist without cause, his fear and reverence are directed toward Yahweh’s words, not toward the princes. If it would be helpful in your language, you could make this contrast more explicit. Alternate translation: [however, my heart trembles from your words]
119:161	ye62		rc://*/ta/man/translate/figs-metaphor	פָּחַ֥ד לִבִּֽ⁠י	1	Here the psalmist describes his deep inner reverence or awe as if his **heart** were actually trembling in fear. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [I am in awe]
119:162	wlbp		rc://*/ta/man/translate/figs-simile	כְּ֝⁠מוֹצֵ֗א שָׁלָ֥ל רָֽב	1	The point of this comparison is to emphasize the great joy the psalmist finds in Yahweh’s word, comparing it to the joy of discovering something very valuable or **great plunder**. If it would be helpful in your language, you could make the meaning of this comparison more explicit. Alternate translation: [as joyful as one who finds a great treasure]
119:163	u7ed		rc://*/ta/man/translate/figs-abstractnouns	שֶׁ֣קֶר	1	If your language does not use an abstract noun for the idea of **Falsehood**, you could express the same idea in another way. Alternate translation: [Everything that is false]
